ticker,category,kind,gate_category,extreme_date,extreme_price,transition_date,state,reason,pending_date,sublevel_date,native_date,invalidated_date,invalid_reason
SPY,vertex,top,vertex,2025-06-11,605.06,2025-06-24,confirmed_native,,2025-06-11,2025-06-11,2025-06-24,,
SPY,divergence,top,divergence,2025-06-11,605.06,2025-06-11,pending,,2025-06-11,2025-06-11,2025-06-24,,
SPY,divergence,top,divergence,2025-06-11,605.06,2025-06-11,confirmed_sublevel,,2025-06-11,2025-06-11,2025-06-24,,
SPY,divergence,top,divergence,2025-06-11,605.06,2025-06-24,confirmed_native,,2025-06-11,2025-06-11,2025-06-24,,
SPY,vertex,bottom,vertex,2025-06-13,595.48,2025-06-13,pending,,2025-06-13,,,2025-06-20,superseded
SPY,vertex,bottom,vertex,2025-06-13,595.48,2025-06-20,invalidated,superseded,2025-06-13,,,2025-06-20,superseded
SPY,vertex,bottom,vertex,2025-06-20,592.86,2025-06-20,pending,,2025-06-20,,,2025-06-23,superseded
SPY,vertex,bottom,vertex,2025-06-20,592.86,2025-06-23,invalidated,superseded,2025-06-20,,,2025-06-23,superseded
SPY,vertex,bottom,vertex,2025-06-23,591.89,2025-06-23,pending,,2025-06-23,,2025-07-07,,
SPY,vertex,bottom,vertex,2025-06-23,591.89,2025-07-07,confirmed_native,,2025-06-23,,2025-07-07,,
SPY,vertex,top,vertex,2025-06-24,607.8499,2025-06-24,pending,,2025-06-24,,,2025-06-25,superseded
SPY,vertex,top,vertex,2025-06-24,607.8499,2025-06-25,invalidated,superseded,2025-06-24,,,2025-06-25,superseded
SPY,divergence,top,divergence,2025-06-24,607.8499,2025-06-24,pending,,2025-06-24,,,2025-06-25,superseded
SPY,divergence,top,divergence,2025-06-24,607.8499,2025-06-25,invalidated,superseded,2025-06-24,,,2025-06-25,superseded
SPY,vertex,top,vertex,2025-06-25,608.61,2025-06-25,pending,,2025-06-25,,,2025-06-26,superseded
SPY,vertex,top,vertex,2025-06-25,608.61,2025-06-26,invalidated,superseded,2025-06-25,,,2025-06-26,superseded
SPY,vertex,top,vertex,2025-06-26,612.31,2025-06-26,pending,,2025-06-26,,,2025-06-27,superseded
SPY,vertex,top,vertex,2025-06-26,612.31,2025-06-27,invalidated,superseded,2025-06-26,,,2025-06-27,superseded
SPY,vertex,top,vertex,2025-06-27,616.39,2025-06-27,pending,,2025-06-27,,,2025-06-30,superseded
SPY,vertex,top,vertex,2025-06-27,616.39,2025-06-30,invalidated,superseded,2025-06-27,,,2025-06-30,superseded
SPY,vertex,top,vertex,2025-06-30,619.22,2025-06-30,pending,,2025-06-30,,,2025-07-02,superseded
SPY,vertex,top,vertex,2025-06-30,619.22,2025-07-02,invalidated,superseded,2025-06-30,,,2025-07-02,superseded
SPY,vertex,top,vertex,2025-07-02,620.49,2025-07-02,pending,,2025-07-02,,,2025-07-03,superseded
SPY,vertex,top,vertex,2025-07-02,620.49,2025-07-03,invalidated,superseded,2025-07-02,,,2025-07-03,superseded
SPY,vertex,top,vertex,2025-07-03,626.28,2025-07-03,pending,,2025-07-03,,,2025-07-10,superseded
SPY,vertex,top,vertex,2025-07-03,626.28,2025-07-10,invalidated,superseded,2025-07-03,,,2025-07-10,superseded
SPY,vertex,bottom,vertex,2025-07-07,617.87,2025-07-07,pending,,2025-07-07,,,2025-07-10,superseded
SPY,vertex,bottom,vertex,2025-07-07,617.87,2025-07-10,invalidated,superseded,2025-07-07,,,2025-07-10,superseded
SPY,point,1S,1S,2025-07-03,626.28,2025-07-07,pending,,2025-07-07,,,2025-07-10,superseded
SPY,point,1S,1S,2025-07-03,626.28,2025-07-10,invalidated,superseded,2025-07-07,,,2025-07-10,superseded
SPY,point,3B,3B,2025-07-07,617.87,2025-07-07,pending,,2025-07-07,,,2025-07-10,superseded
SPY,point,3B,3B,2025-07-07,617.87,2025-07-10,invalidated,superseded,2025-07-07,,,2025-07-10,superseded
SPY,vertex,top,vertex,2025-07-10,626.8701,2025-07-10,pending,,2025-07-10,,,2025-07-15,superseded
SPY,vertex,top,vertex,2025-07-10,626.8701,2025-07-15,invalidated,superseded,2025-07-10,,,2025-07-15,superseded
SPY,vertex,bottom,vertex,2025-07-11,621.53,2025-07-11,pending,,2025-07-11,,,2025-07-15,superseded
SPY,vertex,bottom,vertex,2025-07-11,621.53,2025-07-15,invalidated,superseded,2025-07-11,,,2025-07-15,superseded
SPY,point,1S,1S,2025-07-10,626.8701,2025-07-11,pending,,2025-07-11,,,2025-07-15,superseded
SPY,point,1S,1S,2025-07-10,626.8701,2025-07-15,invalidated,superseded,2025-07-11,,,2025-07-15,superseded
SPY,point,3B,3B,2025-07-11,621.53,2025-07-11,pending,,2025-07-11,,,2025-07-15,superseded
SPY,point,3B,3B,2025-07-11,621.53,2025-07-15,invalidated,superseded,2025-07-11,,,2025-07-15,superseded
SPY,vertex,top,vertex,2025-07-15,627.86,2025-07-15,pending,,2025-07-15,,,2025-07-17,superseded
SPY,vertex,top,vertex,2025-07-15,627.86,2025-07-17,invalidated,superseded,2025-07-15,,,2025-07-17,superseded
SPY,vertex,bottom,vertex,2025-07-16,618.05,2025-07-16,pending,,2025-07-16,,,2025-07-17,superseded
SPY,vertex,bottom,vertex,2025-07-16,618.05,2025-07-17,invalidated,superseded,2025-07-16,,,2025-07-17,superseded
SPY,point,1S,1S,2025-07-15,627.86,2025-07-16,pending,,2025-07-16,,,2025-07-17,superseded
SPY,point,1S,1S,2025-07-15,627.86,2025-07-17,invalidated,superseded,2025-07-16,,,2025-07-17,superseded
SPY,point,3B,3B,2025-07-16,618.05,2025-07-16,pending,,2025-07-16,,,2025-07-17,superseded
SPY,point,3B,3B,2025-07-16,618.05,2025-07-17,invalidated,superseded,2025-07-16,,,2025-07-17,superseded
SPY,vertex,top,vertex,2025-07-17,628.4048,2025-07-17,pending,,2025-07-17,,,2025-07-18,superseded
SPY,vertex,top,vertex,2025-07-17,628.4048,2025-07-18,invalidated,superseded,2025-07-17,,,2025-07-18,superseded
SPY,vertex,top,vertex,2025-07-18,629.47,2025-07-18,pending,,2025-07-18,,,2025-07-21,superseded
SPY,vertex,top,vertex,2025-07-18,629.47,2025-07-21,invalidated,superseded,2025-07-18,,,2025-07-21,superseded
SPY,vertex,top,vertex,2025-07-21,631.54,2025-07-21,pending,,2025-07-21,,,2025-07-23,superseded
SPY,vertex,top,vertex,2025-07-21,631.54,2025-07-23,invalidated,superseded,2025-07-21,,,2025-07-23,superseded
SPY,vertex,bottom,vertex,2025-07-22,626.19,2025-07-22,pending,,2025-07-22,,,2025-07-23,superseded
SPY,vertex,bottom,vertex,2025-07-22,626.19,2025-07-23,invalidated,superseded,2025-07-22,,,2025-07-23,superseded
SPY,point,1S,1S,2025-07-21,631.54,2025-07-22,pending,,2025-07-22,,,2025-07-23,superseded
SPY,point,1S,1S,2025-07-21,631.54,2025-07-23,invalidated,superseded,2025-07-22,,,2025-07-23,superseded
SPY,point,3B,3B,2025-07-22,626.19,2025-07-22,pending,,2025-07-22,,,2025-07-23,superseded
SPY,point,3B,3B,2025-07-22,626.19,2025-07-23,invalidated,superseded,2025-07-22,,,2025-07-23,superseded
SPY,vertex,top,vertex,2025-07-23,634.21,2025-07-23,pending,,2025-07-23,,,2025-07-24,superseded
SPY,vertex,top,vertex,2025-07-23,634.21,2025-07-24,invalidated,superseded,2025-07-23,,,2025-07-24,superseded
SPY,vertex,top,vertex,2025-07-24,636.15,2025-07-24,pending,,2025-07-24,,,2025-07-25,superseded
SPY,vertex,top,vertex,2025-07-24,636.15,2025-07-25,invalidated,superseded,2025-07-24,,,2025-07-25,superseded
SPY,vertex,top,vertex,2025-07-25,637.5799,2025-07-25,pending,,2025-07-25,,,2025-07-28,superseded
SPY,vertex,top,vertex,2025-07-25,637.5799,2025-07-28,invalidated,superseded,2025-07-25,,,2025-07-28,superseded
SPY,vertex,top,vertex,2025-07-28,638.04,2025-07-28,pending,,2025-07-28,,,2025-07-29,superseded
SPY,vertex,top,vertex,2025-07-28,638.04,2025-07-29,invalidated,superseded,2025-07-28,,,2025-07-29,superseded
SPY,vertex,top,vertex,2025-07-29,638.67,2025-07-29,pending,,2025-07-29,,,2025-07-31,breach
SPY,vertex,top,vertex,2025-07-29,638.67,2025-07-31,invalidated,breach,2025-07-29,,,2025-07-31,breach
SPY,vertex,bottom,vertex,2025-07-30,631.54,2025-07-30,pending,,2025-07-30,,,2025-07-31,superseded
SPY,vertex,bottom,vertex,2025-07-30,631.54,2025-07-31,invalidated,superseded,2025-07-30,,,2025-07-31,superseded
SPY,point,1S,1S,2025-07-29,638.67,2025-07-30,pending,,2025-07-30,,,2025-07-31,breach
SPY,point,1S,1S,2025-07-29,638.67,2025-07-31,invalidated,breach,2025-07-30,,,2025-07-31,breach
SPY,point,3B,3B,2025-07-30,631.54,2025-07-30,pending,,2025-07-30,,,2025-07-31,superseded
SPY,point,3B,3B,2025-07-30,631.54,2025-07-31,invalidated,superseded,2025-07-30,,,2025-07-31,superseded
SPY,vertex,bottom,vertex,2025-07-31,630.765,2025-07-31,pending,,2025-07-31,,,2025-08-01,superseded
SPY,vertex,bottom,vertex,2025-07-31,630.765,2025-08-01,invalidated,superseded,2025-07-31,,,2025-08-01,superseded
SPY,point,3B,3B,2025-07-31,630.765,2025-07-31,pending,,2025-07-31,,,2025-08-01,superseded
SPY,point,3B,3B,2025-07-31,630.765,2025-08-01,invalidated,superseded,2025-07-31,,,2025-08-01,superseded
SPY,vertex,bottom,vertex,2025-08-01,619.29,2025-08-01,pending,,2025-08-01,,,2025-08-11,superseded
SPY,vertex,bottom,vertex,2025-08-01,619.29,2025-08-11,invalidated,superseded,2025-08-01,,,2025-08-11,superseded
SPY,point,3B,3B,2025-08-01,619.29,2025-08-01,pending,,2025-08-01,,,2025-08-11,superseded
SPY,point,3B,3B,2025-08-01,619.29,2025-08-11,invalidated,superseded,2025-08-01,,,2025-08-11,superseded
SPY,vertex,top,vertex,2025-08-11,638.95,2025-08-11,pending,,2025-08-11,,,2025-08-12,superseded
SPY,vertex,top,vertex,2025-08-11,638.95,2025-08-12,invalidated,superseded,2025-08-11,,,2025-08-12,superseded
SPY,vertex,top,vertex,2025-08-12,642.85,2025-08-12,pending,,2025-08-12,,,2025-08-13,superseded
SPY,vertex,top,vertex,2025-08-12,642.85,2025-08-13,invalidated,superseded,2025-08-12,,,2025-08-13,superseded
SPY,vertex,top,vertex,2025-08-13,646.19,2025-08-13,pending,,2025-08-13,,2025-08-22,,
SPY,vertex,top,vertex,2025-08-13,646.19,2025-08-22,confirmed_native,,2025-08-13,,2025-08-22,,
SPY,vertex,bottom,vertex,2025-08-14,642.34,2025-08-14,pending,,2025-08-14,,,2025-08-18,superseded
SPY,vertex,bottom,vertex,2025-08-14,642.34,2025-08-18,invalidated,superseded,2025-08-14,,,2025-08-18,superseded
SPY,point,1S,1S,2025-08-13,646.19,2025-08-14,pending,,2025-08-14,,2025-08-22,,
SPY,point,1S,1S,2025-08-13,646.19,2025-08-22,confirmed_native,,2025-08-14,,2025-08-22,,
SPY,point,3B,3B,2025-08-14,642.34,2025-08-14,pending,,2025-08-14,,,2025-08-18,superseded
SPY,point,3B,3B,2025-08-14,642.34,2025-08-18,invalidated,superseded,2025-08-14,,,2025-08-18,superseded
SPY,vertex,bottom,vertex,2025-08-18,642.18,2025-08-18,pending,,2025-08-18,,,2025-08-19,superseded
SPY,vertex,bottom,vertex,2025-08-18,642.18,2025-08-19,invalidated,superseded,2025-08-18,,,2025-08-19,superseded
SPY,point,3B,3B,2025-08-18,642.18,2025-08-18,pending,,2025-08-18,,,2025-08-19,superseded
SPY,point,3B,3B,2025-08-18,642.18,2025-08-19,invalidated,superseded,2025-08-18,,,2025-08-19,superseded
SPY,vertex,bottom,vertex,2025-08-19,638.48,2025-08-19,pending,,2025-08-19,,,2025-08-20,superseded
SPY,vertex,bottom,vertex,2025-08-19,638.48,2025-08-20,invalidated,superseded,2025-08-19,,,2025-08-20,superseded
SPY,point,3B,3B,2025-08-19,638.48,2025-08-19,pending,,2025-08-19,,,2025-08-20,superseded
SPY,point,3B,3B,2025-08-19,638.48,2025-08-20,invalidated,superseded,2025-08-19,,,2025-08-20,superseded
SPY,vertex,bottom,vertex,2025-08-20,632.95,2025-08-20,pending,,2025-08-20,,2025-08-29,,
SPY,vertex,bottom,vertex,2025-08-20,632.95,2025-08-29,confirmed_native,,2025-08-20,,2025-08-29,,
SPY,point,3B,3B,2025-08-20,632.95,2025-08-20,pending,,2025-08-20,,2025-08-29,,
