config,rebal_date,n_long,n_short,one_way_turnover,longs,shorts,period_ret_net
momentum_5d,1997-01-02,52,52,0.5,"ACGL,ADSK,AEP,ALB,AZO,BAC,BIIB,BSX,CCEP,CDNS,CVX,DLTR,DTE,DVA,ESS,FICO,HBAN,HWM,INCY,IP","AAPL,ADBE,AES,AON,AVY,BBY,BRO,CAT,CPT,CTAS,CVS,DECK,DHI,DIS,DRI,ECL,EFX,EME,EOG,EQR",-0.0038505097703893654
momentum_5d,1997-01-09,52,52,0.6634615384615385,"ADBE,ADSK,ALB,ALL,AMAT,AMGN,APH,ASML,BAX,BSX,CAH,CB,CCEP,CDNS,CI,COST,CSCO,CVX,DLTR,DOC","AAPL,ACGL,ADM,AJG,AON,AXP,AZO,BBY,BIIB,COF,DECK,DIS,DRI,DVA,ECL,EQT,ERIE,EXPD,FCX,GD",0.007800434122260391
momentum_5d,1997-01-16,53,53,0.5377358490566038,"ABT,AIG,ALL,AMAT,ASML,BAC,BMY,BSX,CI,CMI,COST,CSCO,CVS,DVN,EA,FDX,GEN,GILD,HAL,HPQ","AAPL,ACGL,AFL,ATO,AVB,AZO,BBY,BEN,BRO,CB,CHD,CINF,CMCSA,COR,DHI,DHR,DRI,DTE,DVA,EL",-0.007828913371201729
momentum_5d,1997-01-23,53,53,0.6037735849056604,"ABT,ADSK,AIG,AMAT,APH,AVB,AXP,BDX,BMY,BSX,CCEP,CCL,CHD,CI,CLX,CMI,COF,CPRT,CSCO,EME","ACGL,ADBE,ADM,ALB,ATO,BBY,BEN,BIIB,CB,CDNS,CMCSA,COR,CTAS,DECK,DRI,DVN,EOG,ES,FAST,GLW",-0.005379821685339348
momentum_5d,1997-01-30,53,53,0.5188679245283019,"ADSK,AES,AMAT,AOS,APH,ASML,AXP,BDX,BEN,BMY,CCEP,CCL,CLX,COF,CPRT,DHI,DIS,EME,EQT,FDX","ADM,AFL,ATO,BALL,BRO,CINF,COP,CPT,CTAS,DECK,DOC,DRI,DVN,EA,EOG,EQR,ES,ESS,EXC,FAST",0.0026091188023911194
momentum_5d,1997-02-06,53,53,0.6037735849056605,"AES,AIG,AMGN,AOS,APD,ASML,BAX,BEN,BMY,CB,CHD,CL,CMCSA,COR,CPRT,CVS,DECK,DIS,DVA,EFX","AAPL,ADSK,AEP,AFL,APA,BALL,BBY,BSX,CDNS,CMS,CPT,CSCO,DOC,DRI,DTE,EA,EL,EOG,ETR,EXC",0.011347947164598526
momentum_5d,1997-02-13,53,53,0.5471698113207547,"ABT,AIG,AMAT,AVY,AXP,AZO,BAC,BAX,BEN,CAT,CI,CL,CPRT,DIS,EQR,ERIE,ETN,EXPD,GL,HIG","AAPL,AOS,APA,BALL,BBY,BIIB,CCL,CMS,COR,CSCO,CTAS,DHR,DRI,DVN,EL,EME,EOG,FDS,FICO,FRT",-0.004591059181799473
momentum_5d,1997-02-21,53,53,0.5,"ADBE,ADSK,AES,ALL,AMAT,AMGN,ASML,AXP,AZO,BAC,BBY,BEN,BIIB,CCEP,CINF,DHI,EQR,FCX,FITB,GL","APA,CMCSA,COR,CSCO,DECK,DHR,DRI,DTE,DVN,EA,EOG,EQT,ERIE,ES,EXPD,FDS,FICO,GEN,GILD,HSIC",0.0027374185444684063
momentum_5d,1997-02-28,53,53,0.5283018867924528,"AES,AMGN,AOS,ATO,AZO,BAC,BBY,BIIB,CB,CCEP,CINF,COR,EG,EME,EQR,EXPD,F,FCX,FITB,GL","ALL,APA,ASML,BEN,CMCSA,CMI,COF,COST,CVX,DECK,DLTR,EA,EIX,ES,FICO,FISV,HAL,HSIC,HUBB,INCY",-0.0003559756578610518
momentum_5d,1997-03-07,53,53,0.5566037735849056,"AMAT,AON,ASML,AVY,AZO,BAC,BBY,BIIB,CCL,CIEN,CL,COR,COST,DE,EA,EG,EXPD,FAST,FDX,FISV","AES,BMY,CMS,CPRT,CSCO,DECK,DGX,DHI,DHR,DLTR,DTE,DVA,DVN,EIX,EME,ES,FDS,GD,GILD,GIS",0.0079665134819642
momentum_5d,1997-03-14,53,53,0.5377358490566038,"ABT,ALL,AMAT,ASML,AVY,BEN,BIIB,CINF,COST,CVX,DE,DOV,EL,EQR,EXPD,FICO,FISV,FITB,GLW,HAL","AES,ALB,BMY,BRO,BSX,CIEN,CSCO,D,DGX,DHI,DLTR,DTE,DVA,EA,EME,EMR,ES,ETR,EXC,FCX",0.0009530998074864794
momentum_5d,1997-03-21,53,53,0.5754716981132076,"AAPL,ADBE,AEP,AIG,ATO,AVY,BBY,BMY,COP,COST,CVX,DE,DOV,DRI,EIX,EQT,ERIE,ETN,FDX,FISV","ADM,ADSK,AMAT,ASML,AZO,BAC,BEN,CDNS,CIEN,COR,CPRT,DLTR,DVA,DVN,EA,EG,EME,EMR,ES,GEN",-0.003293845675931162
momentum_5d,1997-03-31,53,53,0.6132075471698114,"AAPL,ADBE,AEP,AOS,ASML,BALL,BBY,BRO,CAT,CCL,CDNS,CHD,CMS,COP,CVS,CVX,DRI,ECL,EIX,F","ADSK,AES,ALB,AMAT,APD,AVY,AZO,BEN,BIIB,CAH,CCEP,CIEN,COR,D,DGX,EFX,EMR,ERIE,ES,EXPD",-0.008699815755061735
momentum_5d,1997-04-07,53,53,0.5943396226415095,"AAPL,ADBE,ADSK,AES,AMAT,ASML,BAX,CCL,CDNS,CIEN,CPRT,CSCO,CVS,DECK,DLTR,DOV,ECL,F,GEN,GILD","ATO,AVY,BEN,BIIB,CAH,CMCSA,COF,COR,CPT,D,DGX,EA,EFX,EG,EOG,ES,EXPD,FCX,FITB,GL",-0.020050541946049827
momentum_5d,1997-04-14,53,53,0.5660377358490566,"AAPL,ADBE,ADSK,AES,ALB,AMAT,ASML,AZO,BBY,BEN,CIEN,CSCO,CVS,DLTR,EFX,ES,F,FDS,GE,GEN","BIIB,BSX,CB,CCEP,CCL,CHD,CMCSA,CMI,COF,CPRT,CVX,D,DRI,EG,EL,EME,EOG,EQT,ERIE,ETR",-0.019455996756917893
momentum_5d,1997-04-21,53,53,0.6981132075471699,"ABT,ACGL,AIG,ALL,APD,BBY,CAT,CL,COR,CVS,DGX,DHI,DHR,DIS,EFX,ES,EXPD,F,FAST,FCX","ADSK,AMAT,ASML,BIIB,BSX,CAH,CCL,CDNS,CHD,CI,CIEN,CMCSA,CPRT,CSCO,DECK,EL,FICO,FITB,GEN,GILD",-0.011849550870619785
momentum_5d,1997-04-28,53,53,0.5660377358490567,"ABT,ACGL,APA,AXP,BAX,BMY,CAT,CL,CLX,CMI,DECK,DGX,DHR,DIS,DVA,EMR,ERIE,EXPD,GE,GL","AAPL,AJG,ALB,ATO,AVB,AVY,BBY,BIIB,BSX,CAH,CDNS,CIEN,CPRT,DHI,DLTR,ES,FDS,FICO,GEN,GILD",-0.03749298299334047
momentum_5d,1997-05-05,53,53,0.6886792452830189,"ADBE,ADSK,AES,AFL,AIG,AMAT,AXP,BEN,BIIB,BSX,CAT,CDNS,CIEN,CMCSA,CMI,CSCO,DLTR,DVN,EA,GE","AAPL,ADM,AJG,ALB,ATO,AVB,AVY,CAH,CB,CCEP,CHD,CMS,COR,CPRT,CPT,DHI,DOC,DOV,EME,EQR",-0.02236862470495471
momentum_5d,1997-05-12,53,53,0.5094339622641509,"ADBE,ADSK,ALL,AMAT,BEN,BIIB,BSX,CDNS,CI,CIEN,COP,CPRT,CSCO,CTAS,DGX,DLTR,DVN,EA,EG,EOG","ACGL,ADM,AJG,AOS,APH,ASML,ATO,AZO,BALL,CHD,CLX,COR,CVS,DECK,DHI,DOC,DTE,EME,EQR,EQT",-0.01675446938767089
momentum_5d,1997-05-19,53,53,0.679245283018868,"ABT,ADM,ALL,AMAT,AMGN,APA,APH,BMY,BRO,CI,CIEN,COP,COST,CPT,CSCO,CTAS,DE,DRI,EG,EOG","ADBE,ADSK,AON,AOS,ASML,AZO,BAC,CCEP,CL,CLX,CMCSA,COF,COR,CVS,DGX,DHI,DLTR,DTE,DVA,FDS",-0.0031621531750849474
momentum_5d,1997-05-27,53,53,0.5660377358490567,"ADBE,ADM,AES,AFL,AMAT,AMGN,APH,BAX,BEN,BMY,BRO,CIEN,CINF,CSCO,CTAS,DRI,EA,EQR,ES,EXPD","AON,APA,AVB,AVY,BAC,CCEP,CCL,CDNS,CL,CLX,COF,COR,CVX,D,DECK,DHI,DTE,DVA,EMR,FCX",-0.015356145016189093
momentum_5d,1997-06-03,52,52,0.7169811320754718,"AES,AFL,AIG,ASML,BEN,BSX,CAH,CCEP,CIEN,CL,CMCSA,CPRT,CSCO,DLTR,DRI,DVA,EME,F,FICO,GEN","AAPL,ABT,ACGL,ADBE,AEP,AMAT,AMGN,AVY,BBY,CCL,CDNS,D,DE,DOC,ERIE,ES,EXC,EXPD,FCX,FRT",-0.002002347836058238
momentum_5d,1997-06-10,52,52,0.47115384615384615,"AIG,ALL,ATO,BAC,BIIB,BRO,BSX,CAH,CAT,CIEN,CL,CMCSA,COR,CVX,DHI,DRI,DVA,EMR,FDX,FICO","ACGL,ADBE,ADSK,AMAT,APA,ASML,AVY,AZO,BBY,CDNS,CSCO,DVN,EFX,EQR,EQT,ERIE,ESS,EXPD,FCX,GIS",-0.019420692215892932
momentum_5d,1997-06-17,53,53,0.6037735849056605,"APH,AXP,BAC,BEN,BIIB,BSX,CAT,CCL,CMCSA,CMI,COR,CVX,DE,EA,EFX,ETN,FDS,FISV,GE,GLW","AAPL,ADSK,AES,AFL,AMGN,APA,AZO,BALL,BBY,CHD,CPRT,DECK,DHI,DLTR,DVA,DVN,EOG,EQR,EQT,ES",-0.004135583236581364
momentum_5d,1997-06-24,54,54,0.537037037037037,"ACGL,ADSK,AJG,AMAT,APD,ASML,AXP,BAC,BBY,BDX,BEN,BMY,BSX,CB,CCEP,CCL,CDNS,CMI,COF,CSCO","AAPL,ADBE,AES,AMGN,AMZN,AOS,ATO,AVB,BALL,BIIB,CAH,CHD,CMCSA,COST,DECK,DGX,DHI,DLTR,DRI,DTE",-0.013719328610911075
momentum_5d,1997-07-01,54,54,0.6388888888888888,"ADM,AIG,ALB,AMAT,APH,ASML,AZO,BBY,BRO,BSX,CB,CDNS,COF,CVS,DOC,DVA,DVN,EG,ERIE,ES","AAPL,ADBE,AMGN,AOS,ATO,BIIB,CI,COR,COST,DE,DGX,DIS,EA,EL,EOG,EQT,ETN,FRT,GD,GILD",0.006033517549723477
momentum_5d,1997-07-09,54,54,0.5277777777777777,"ACGL,ADBE,ADSK,ALB,AMAT,AMZN,APH,ASML,AVY,AZO,BIIB,BRO,BSX,CB,CDNS,CSCO,CVS,DECK,DLTR,DTE","AAPL,AOS,CLX,CMCSA,CMI,COF,COR,DHR,EFX,EIX,EME,EMR,EOG,EQT,ETN,FCX,GD,GILD,GPC,HD",0.0014070801217269668
momentum_5d,1997-07-16,54,54,0.5555555555555556,"AAPL,ADBE,ADSK,AES,AMAT,AMZN,ASML,AZO,BA,BEN,BIIB,BSX,CAH,CCEP,CDNS,CIEN,CL,CSCO,DE,DLTR","ABT,ADM,AOS,APA,BALL,BBY,CAT,CHD,CMS,COF,COR,CTAS,DVN,EFX,EG,EL,EME,FCX,FITB,FRT",-0.011660810982852543
momentum_5d,1997-07-23,54,54,0.5185185185185185,"AAPL,AES,AMAT,AMGN,APA,ASML,AZO,BA,BIIB,BSX,CAH,CCEP,CDNS,CL,CMCSA,CMI,CSCO,DOV,EMR,ETN","ACGL,AOS,APH,BALL,BBY,BRO,CAT,CMS,COR,CPT,D,DGX,DLTR,DOC,DRI,DVA,EG,EME,ESS,EXC",-0.010725229826908822
momentum_5d,1997-07-30,55,55,0.6090909090909091,"AFL,AMAT,AMZN,APA,AVY,AXP,BEN,CCEP,CDNS,CL,CLX,CMI,COF,COP,COST,CPRT,CVS,DOV,EXPD,GD","ACGL,ADM,AIG,AJG,APH,ATO,BALL,BBY,BDX,BMY,COR,CPT,DE,DECK,DGX,DHI,DLTR,DVA,ECL,EME",-0.012304480708921095
momentum_5d,1997-08-06,55,55,0.6363636363636362,"AAPL,ADBE,AXP,CAT,CB,CCEP,CDNS,CHD,CIEN,CMCSA,COF,COST,CPRT,DHI,DLTR,DRI,DVA,EFX,EG,EOG","ACGL,ADM,AES,AFL,AIG,AJG,ALL,AME,ATO,AVB,BBY,BDX,BIIB,BMY,CAH,CINF,CL,DECK,DGX,ECL",-0.003772025987070382
momentum_5d,1997-08-13,55,55,0.5909090909090908,"AAPL,ADBE,ADSK,AMAT,ARE,ASML,BALL,BBY,CCL,CDNS,CMCSA,COP,DHI,DRI,DTE,DVA,EIX,EL,EOG,EXC","AME,AMGN,AMZN,APD,BAX,BDX,BEN,BIIB,BMY,CAH,CCEP,CHD,CIEN,CMS,CPRT,DECK,DLTR,ECL,EFX,ETR",-0.0046049056414985134
momentum_5d,1997-08-20,55,55,0.6090909090909091,"ACGL,ADBE,ADSK,AJG,AMAT,APA,ASML,ATO,BALL,BBY,BIIB,CAH,CAT,CMCSA,COP,COR,D,DE,DECK,DGX","ADM,APD,APH,BAC,CCEP,CI,CL,DLTR,DVA,DVN,ECL,EFX,EMR,ERIE,ETR,FICO,FIX,FRT,GIS,GL",-0.0018530816148980556
momentum_5d,1997-08-27,55,55,0.5272727272727272,"ADSK,AFL,AMGN,APA,ATO,BBY,BIIB,BXP,CAH,CB,CCEP,CDNS,CIEN,COF,COR,CSCO,DECK,DGX,DHI,DVA","ABT,AES,APH,AVB,AVY,CL,CPT,EA,EFX,EG,EIX,EL,EMR,ERIE,ESS,FCX,FICO,FRT,GE,GIS",-0.0037152024588067434
momentum_5d,1997-09-04,55,55,0.6545454545454545,"ADM,ALB,AMZN,APA,BBY,BXP,CAH,CI,COR,COST,CVS,DLTR,DTE,DVA,DVN,EOG,EQT,ETN,F,FIX","AAPL,ADBE,ADSK,AES,ALL,AMAT,APH,ASML,AXP,BAC,CAT,CL,CLX,CMCSA,CMI,CPT,D,DE,DGX,DIS",0.008409691732370383
momentum_5d,1997-09-11,55,55,0.5272727272727272,"ADBE,AMZN,AOS,BBY,BEN,BIIB,CAH,CDNS,CIEN,COR,DHI,DLTR,DRI,EA,ED,EME,FIX,GILD,HAL,HD","AES,ALL,AMAT,AVY,AXP,BA,BAC,BAX,BDX,CAT,CL,CLX,CSCO,DE,DECK,DGX,DIS,ES,FAST,FCX",0.00022827868902330906
momentum_5d,1997-09-18,55,55,0.5454545454545454,"ADBE,ADM,AES,AMZN,AOS,ASML,BBY,BEN,BIIB,CDNS,CLX,CMCSA,COR,CVX,DLTR,ED,EXPD,FDS,FDX,GE","AAPL,AFL,ARE,AVY,AXP,BA,BDX,BSX,CCEP,CPRT,CSCO,DGX,DHI,DOV,DVN,EG,EL,EOG,EQT,FAST",-0.0014629513526928095
momentum_5d,1997-09-25,55,55,0.5545454545454546,"ABT,ADBE,AMZN,ASML,BEN,CB,CL,CLX,COF,COR,EFX,EME,EXPD,FDS,FDX,GILD,HAL,HBAN,HPQ,HST","AAPL,AMGN,AOS,ATO,AVY,BAX,CCEP,CIEN,CINF,CMI,CVS,DGX,DHI,DLTR,DRI,DTE,DVN,EL,EOG,EQT",-0.0077660047217492645
momentum_5d,1997-10-02,55,55,0.5727272727272728,"ADBE,AES,ALL,AMZN,AOS,ASML,BAC,BEN,BIIB,BXP,CAH,CB,CCL,CIEN,COF,COR,DIS,DVN,EG,EME","AFL,APD,ATO,BAX,CAT,CCEP,CDNS,CI,CMS,CPRT,CVS,CVX,DGX,DLTR,DTE,EIX,EOG,ERIE,FAST,FDS",0.0038690591917966977
momentum_5d,1997-10-09,56,55,0.5672077922077923,"ADSK,AES,ALL,AMAT,AOS,APH,AZO,BAX,BIIB,CB,CCL,CIEN,CL,CSCO,DECK,DHI,DIS,DLTR,DRI,DVN","ALB,AME,AMZN,APD,ASML,BSX,CI,COP,CPRT,D,DTE,EIX,EL,EME,EMR,EOG,ETR,EXC,FDX,FIX",-0.01155574522382119
momentum_5d,1997-10-16,55,55,0.6037337662337662,"AIG,AMGN,APH,BBY,BEN,BMY,BSX,CAT,CCEP,CIEN,CL,CMCSA,COF,COR,CSCO,CTAS,DE,DECK,DOV,ES","AFL,AMAT,AMZN,APD,ATO,AVB,BIIB,BXP,CHD,CMI,CPRT,DGX,EG,EIX,EL,EME,EQR,ERIE,EXC,FAST",-0.002693638060874526
momentum_5d,1997-10-23,55,55,0.6181818181818182,"AEP,ALL,AMZN,AOS,APH,BBY,BEN,BMY,CCEP,CIEN,CMCSA,COF,CTAS,CVS,EIX,ES,ETR,EXC,FICO,GLW","AAPL,ADSK,AES,AJG,AMAT,ASML,BDX,BIIB,BSX,CDNS,CLX,CMI,CPRT,DECK,DLTR,DVA,EG,EXPD,FAST,FDS",-0.0001590563534954459
momentum_5d,1997-10-30,55,55,0.49090909090909085,"AEP,ALL,AMGN,AMZN,AOS,APA,ARE,ATO,AVB,AVY,BBY,BMY,CAH,CCL,CINF,CLX,CMCSA,CPRT,CVS,DGX","AAPL,ADSK,AMAT,ASML,AZO,BAX,BSX,CAT,CDNS,CIEN,CMI,DE,DECK,DHR,DVA,EXPD,FCX,GILD,HBAN,HON",-0.017892825135174317
momentum_5d,1997-11-06,55,55,0.6818181818181819,"AAPL,AMGN,AMZN,APD,BIIB,BSX,BXP,CCL,CDNS,CHD,CINF,COR,COST,CSCO,CVS,DIS,DLTR,DVA,EFX,EG","ADM,ADSK,AES,AIG,ALB,ASML,BAX,BEN,CAT,CL,EA,EOG,ERIE,FCX,FDX,FICO,FIX,HIG,HON,HUBB",0.004073378296369112
momentum_5d,1997-11-13,55,55,0.5,"AAPL,AMGN,BBY,BMY,BSX,CDNS,CIEN,CINF,COST,CTAS,DECK,DHI,DHR,DIS,DLTR,ED,EFX,EL,EME,ES","AFL,AIG,AMZN,APA,APH,AVB,AVY,BEN,BIIB,CAT,CB,CL,CPRT,DVA,DVN,EA,EOG,ERIE,FCX,FDS",-0.0029984720264024656
momentum_5d,1997-11-20,55,55,0.5909090909090909,"BA,BDX,BMY,CB,CI,CLX,CPT,D,EA,ED,EL,EQT,EXC,FITB,GE,GEN,GIS,HIG,HSY,IBM","AAPL,ACGL,ADBE,ADM,AES,AFL,AJG,APA,APD,APH,CAT,CDNS,CHD,CHRW,CMCSA,CTAS,DVA,DVN,EG,EME",0.002034466826334347
momentum_5d,1997-11-28,55,55,0.5,"ADSK,AMAT,ARE,AVY,BA,BAX,BDX,CB,CCL,CI,CINF,CL,CLX,CSCO,CVS,DE,DHI,DIS,DTE,EA","AAPL,ADBE,AES,AFL,APA,BSX,CDNS,CHRW,CMCSA,CTAS,DECK,DGX,DLTR,DVA,DVN,ERIE,ES,FCX,FDS,FRT",-0.0021444047068718275
momentum_5d,1997-12-05,55,55,0.5272727272727272,"AES,AFL,ALL,AVY,AXP,AZO,BA,BAX,BBY,BEN,BRO,CAT,CCEP,CCL,CI,CL,CMI,CSCO,DE,DHI","AAPL,ADBE,APA,ARE,BIIB,BSX,CPRT,CVX,DGX,DLTR,DVA,DVN,EOG,ERIE,ES,ESS,FCX,FDS,FICO,FISV",0.010952020775453208
momentum_5d,1997-12-12,56,56,0.5178571428571428,"AES,AFL,ALL,AMGN,AMZN,AXP,BAC,BBY,BMY,CAT,CCEP,CIEN,CINF,CL,CMCSA,COF,CTAS,DHI,DVA,ED","AAPL,ADBE,ADSK,ARE,BSX,CB,CHD,CMI,COR,DECK,DLTR,DOC,DVN,ES,ESS,EXC,FAST,FCX,FDS,FICO",-0.001113660648317416
momentum_5d,1997-12-19,56,56,0.6428571428571428,"ADM,AEP,AMGN,ARE,ATO,AXP,CINF,CMCSA,CMS,COF,D,DIS,DTE,DVA,ED,EOG,EQR,ERIE,ETR,FDS","AAPL,ACGL,ADSK,AMAT,ASML,BBY,BEN,BIIB,BSX,CDNS,CHRW,CMI,COR,CSCO,DHI,DOV,DRI,EXPD,FAST,FCX",-0.006283166463966761
momentum_5d,1997-12-29,56,56,0.5267857142857142,"ADBE,AIG,AMAT,AME,AMZN,APH,ASML,ATO,CCL,CIEN,CINF,CL,CMS,COF,D,DIS,EA,EG,EOG,ETR","AAPL,AJG,AVB,BALL,BBY,BDX,BEN,BRO,CMI,COR,CPT,CSCO,CVS,DECK,DHI,DLTR,DOV,DRI,EL,EME",-0.03512629139787116
momentum_5d,1998-01-06,56,56,0.6964285714285714,"AAPL,ADBE,ADSK,AES,AME,APD,ARE,ASML,BAX,BBY,BRO,BSX,CAH,CCEP,CCL,CHRW,CI,CL,CMS,COF","ADM,AJG,ALL,APA,ATO,BA,BALL,BDX,BXP,CMCSA,COP,CVX,DGX,DVA,EOG,ERIE,FIX,GEN,HAL,HST",-0.01265831533807793
momentum_5d,1998-01-13,56,56,0.5803571428571428,"AAPL,ABT,ADBE,ADM,ADSK,ARE,ASML,BBY,BIIB,CCEP,CHRW,COST,CTAS,DHI,DRI,EME,EMR,ES,FDX,GE","ACGL,AFL,ALB,APH,ATO,AZO,BALL,CHD,CMI,DGX,DVA,DVN,EG,EIX,EOG,EQT,EXPD,FCX,FDS,FICO",-0.003613277686402072
momentum_5d,1998-01-21,56,56,0.607142857142857,"ABT,AMZN,APA,BBY,BDX,BIIB,BRO,CMCSA,COF,COR,CVS,CVX,DHI,DRI,DTE,EMR,EOG,F,FDX,GIS","ADBE,AES,AIG,ALB,AMGN,AXP,BALL,BEN,CAH,CCEP,CLX,CMI,DE,DGX,DHR,DLTR,DVA,ECL,EG,EME",-0.002338321932233156
momentum_5d,1998-01-28,56,56,0.5892857142857142,"AIG,AJG,AMAT,AZO,BBY,BDX,BIIB,BMY,BSX,CAH,CDNS,COF,COR,CSCO,DIS,EL,F,FAST,FISV,GILD","ADBE,AEP,AES,ATO,BALL,BEN,CB,CCEP,CINF,CLX,D,DVA,EA,ECL,EFX,EME,ES,EXC,EXPD,FCX",0.0017328510144762888
momentum_5d,1998-02-04,56,56,0.5089285714285714,"AFL,AMAT,AMGN,AVY,AZO,BA,BAX,BBY,BDX,BEN,BSX,CAH,CDNS,COF,CSCO,DHR,DIS,DLTR,EL,FAST","AAPL,ACGL,ADBE,ADM,AEP,APA,ATO,CHD,CIEN,CINF,CMCSA,CMS,CPRT,CPT,CTAS,DOC,DVN,EA,EFX,EOG",-0.005928648234533651
momentum_5d,1998-02-11,56,56,0.5892857142857142,"ADSK,AFL,ALL,AVY,BAC,BAX,BBY,BEN,BSX,CDNS,CL,CMCSA,CVS,DE,DHR,DVA,EXPD,FDS,GLW,HAL","ACGL,AEP,AVB,BIIB,BMY,BRO,BXP,CCEP,CHD,CIEN,CMS,CVX,DGX,DOC,DVN,EIX,EQR,EQT,ESS,FIX",-0.004430848217542804
momentum_5d,1998-02-19,56,56,0.5803571428571428,"AAPL,ADBE,ADSK,AMAT,AVY,BA,BSX,CDNS,CIEN,CLX,CMCSA,COF,COR,CVS,EA,EFX,EXPD,F,FICO,GEN","AES,AJG,ARE,AVB,BALL,CPT,DECK,DGX,DLTR,DOC,EIX,EQR,EQT,ERIE,ES,ESS,FCX,GILD,HAL,HUBB",0.003907611190632432
momentum_5d,1998-02-26,56,56,0.5178571428571428,"AAPL,ADBE,ADSK,AMZN,ASML,ATO,BA,BEN,BRO,CDNS,CLX,COST,DOV,DVA,EA,F,FICO,GEN,GL,GLW","AOS,APD,AZO,BXP,CHRW,CIEN,CPT,DECK,DGX,DVN,EQR,EQT,ESS,EXC,FAST,FCX,FDS,FDX,FE,GE",-0.009820018885400517
momentum_5d,1998-03-05,56,56,0.6607142857142856,"AAPL,ADSK,AES,AJG,AMZN,ASML,ATO,AXP,BAC,BBY,CCL,CI,CMCSA,COP,COST,CVX,DVA,EFX,EIX,EOG","AMAT,APD,AVB,AVY,BRO,CB,CHRW,CIEN,COF,COR,CPRT,CSCO,DGX,DIS,DLTR,EME,FAST,FDS,FDX,FITB",-0.004779641286652536
momentum_5d,1998-03-12,56,56,0.5714285714285714,"AAPL,AES,AMGN,AMZN,AXP,AZO,BBY,BDX,BMY,BSX,CCL,CIEN,CL,CMCSA,COF,COST,CTAS,DVA,DVN,ED","ADSK,AMAT,APA,APH,ARE,AVB,BA,BRO,CB,CDNS,CPRT,DECK,DOV,ECL,EME,EQT,ETR,EXPD,FCX,FITB",-0.002969867332571652
momentum_5d,1998-03-19,56,56,0.5535714285714285,"AAPL,AES,AFL,AME,AMGN,AMZN,AZO,BAX,BDX,BEN,BSX,CB,CCEP,CHRW,CIEN,CMI,COF,COST,DLTR,ED","ALB,APH,ARE,ATO,AVB,BALL,BRO,BXP,CHD,CINF,CPT,CVS,DHI,DOC,DOV,EME,EOG,ERIE,ETR,FIX",-0.00662468367913327
momentum_5d,1998-03-26,57,57,0.6052631578947368,"AEE,AES,AMAT,AMGN,AMT,AMZN,APA,BEN,CB,CCEP,CCL,CHRW,CI,CIEN,CSCO,DE,DLTR,DVN,EG,EIX","ADM,ALL,APH,ARE,ATO,AZO,BMY,BRO,CAT,CINF,CMCSA,CMI,CPRT,DHI,DVA,EFX,EME,EMR,EXC,FAST",-0.0034458784588534686
momentum_5d,1998-04-02,57,57,0.5526315789473684,"ACGL,ADBE,AES,AMAT,AMT,AMZN,BBY,BXP,CAH,CB,CCL,CHRW,COF,CSCO,EL,EQT,ES,FCX,FDS,FISV","ADSK,AFL,ALL,AMGN,APH,ASML,AXP,BAX,BDX,BEN,BRO,BSX,CAT,CIEN,CINF,CLX,CMCSA,CMI,COST,CPRT",-0.01727727819768854
momentum_5d,1998-04-09,57,57,0.6403508771929824,"AMT,AMZN,AXP,BA,BAC,BALL,BBY,CAH,CCEP,COF,COST,CPRT,CVS,DRI,EG,EL,ES,EXPD,FDS,FDX","AAPL,ADBE,ADSK,AMGN,ARE,ASML,BIIB,CB,CIEN,CMCSA,CMI,CTAS,DE,DECK,DGX,DOC,DOV,DVA,DVN,EA",-0.007507351643576632
momentum_5d,1998-04-17,57,57,0.587719298245614,"AIG,ALL,APD,AXP,BAC,BEN,CAT,CCEP,CIEN,CINF,COF,CPRT,DIS,DOV,DRI,EFX,FAST,FCX,FISV,FIX","AEP,AFL,AMAT,ARE,ATO,AZO,BIIB,BRO,CDNS,CHRW,CLX,CMI,COR,D,DECK,DLTR,DOC,DVA,EA,EME",0.0009813082608252088
momentum_5d,1998-04-24,57,57,0.5789473684210527,"AAPL,ADBE,ADSK,AMAT,APD,ASML,BDX,BRO,CAT,CIEN,CINF,CL,CMI,COF,CPRT,CSCO,DGX,DIS,DOV,ECL","ABT,AFL,APA,BA,BEN,BIIB,BXP,CHRW,CMS,COR,DOC,DRI,DTE,DVA,EG,EQR,ES,ESS,ETR,FITB",-0.017706836161780037
momentum_5d,1998-05-01,57,57,0.5350877192982456,"ACGL,ADBE,AES,AFL,AMGN,ARE,BALL,BAX,BRO,BSX,CAH,CIEN,CL,CPRT,CSCO,CVX,DGX,DIS,DLTR,DVN","AEE,AJG,AVY,AZO,BEN,BIIB,BXP,COR,DE,DHI,DRI,EG,EL,EQT,ETR,EXPD,FCX,FDS,FDX,FITB",-0.0017334222316098824
momentum_5d,1998-05-08,58,57,0.5562613430127041,"AAPL,ADSK,AFL,AMGN,AMZN,BEN,BMY,BRO,BSX,CDNS,CI,CIEN,CMI,CPRT,CSCO,CVX,DGX,DVN,EA,ECL","ACGL,AEE,AJG,APD,ASML,AVY,AZO,BALL,BDX,CCEP,CHD,CMS,COR,CVS,DE,DHI,EFX,EG,EL,EME",-0.0010886952686466334
