date,momentum_5d,momentum_10d,momentum_15d,fade_5d,fade_10d,fade_15d,baseline_mom10_10d,reversal_5_5d,reversal_5_10d,reversal_10_10d,reversal_10_15d,lt_mom_3_21d,lt_mom_6_21d,lt_mom_12_1_21d,buyhold_eqw
1997-02-13,1.0100137561425206,1.019614498345666,1.0152642692686027,1.015428093443392,1.0066395912104018,1.0021466896411992,1.002045718021644,1.0148848184151176,1.0001038150945423,0.9922480884358582,0.9882879019254628,0.9917018855221508,0.9884051421970935,0.9879999303386442,1.0552955297722106
1997-02-14,1.0099785192640762,1.0193119316639836,1.0119611623190299,1.0167185313118343,1.0053968092411507,0.9998607645598659,1.0008394883288725,1.0159055507470947,0.9976562840205008,0.9934425240642347,0.9920267236655418,0.989720356669286,0.987336049198748,0.9850874653014443,1.0560973614823908
1997-02-18,1.0099500058291595,1.019283154730743,1.0119325929106815,1.0160524983564214,1.0047381929303438,0.9992057748065445,1.000856985770363,1.0149266461988147,0.9966949640697145,0.9934251559421313,0.9920093802955439,0.9895601127756699,0.9848408900823103,0.9828660515389573,1.0573854965749239
1997-02-19,1.0094697283517546,1.0187984389136335,1.0114513726223289,1.0183496779703487,1.0070097921812362,1.0014648658866974,0.9994585793398274,1.0171858196262136,0.9989135547299182,0.9948131785528305,0.9933954247717077,0.9906808601731292,0.9875903052124929,0.9830579810718546,1.0544876610092593
1997-02-20,1.007898568195352,1.0172127593536928,1.0098771281926344,1.0172565042984023,1.0059287916015542,1.0003898176508608,0.9975188909943741,1.019700724299602,1.0013832827959508,0.9967438513873335,0.995323346116011,0.9830064470163147,0.9816865552132691,0.979839163029423,1.0457982957112366
1997-02-21,1.0055987039910106,1.0154002480264304,1.0080776877932085,1.017898796431902,1.00717128469027,1.0016254691649942,0.9939376611904559,1.0209192150934054,1.0033734341901241,1.0003222986926292,0.9988966936123105,0.9803582642895405,0.9777561468777252,0.9814372177493875,1.0439257964529935
1997-02-24,1.0083687667976844,1.0181973105621938,1.0108545793087913,1.0185284023403856,1.0077942552585808,1.0022450094529722,0.9956078492665883,1.01877649350821,1.0012675379706526,0.9986413820307484,0.9972181725016793,0.9788283718998225,0.975806446669863,0.9786153039319626,1.0497371309721766
1997-02-25,1.0123648723144791,1.0225976094375577,1.0152231454229887,1.0223263614413964,1.005811191959765,1.0002728655512811,0.9997674320431575,1.02095197320915,0.9953223799358566,0.9944691253578783,0.9930518619027067,0.9781386582848443,0.9747488504682834,0.9772858882542246,1.0523313049299996
1997-02-26,1.0132743483983686,1.0234656655718737,1.0160849415693427,1.022299250079446,1.0029538595419234,0.997431266543163,0.9986652801462461,1.0195967980299852,0.9933964368330932,0.9955654363576207,0.9941466104994787,0.9790808459800026,0.9734104441130301,0.9784635052655976,1.0450997766671857
1997-02-27,1.0110966684652767,1.0181201882977051,1.010778013211615,1.0171201704097073,1.000491876122369,0.9949828396120418,0.9953776302001263,1.013127324583673,0.9979120642651774,0.9988428814818977,0.9974193847867406,0.971243887803366,0.9666328814925013,0.975644556773204,1.0362654021749735
1997-02-28,1.0106576084268732,1.0156236643153083,1.0090909511708512,1.013447960077997,0.9976722107104053,0.9929014707562126,0.9916942163548003,1.0134819257646186,1.0003041526036802,1.000937200726684,1.0003105367525367,0.9689481264615539,0.9670679381180268,0.9772388771171489,1.0327976355531807
1997-03-03,1.0126012261310484,1.0178700670230816,1.0113229045259633,1.0111958798163403,0.9974703675169727,0.992700592750922,0.9894068671335967,1.0148743361560577,1.001502854795804,1.003245868952028,1.00261775957331,0.9645524330248315,0.9621855278266495,0.980279014058472,1.0331472054661566
1997-03-04,1.011850254073917,1.0171151874531195,1.0072697783686924,1.0079427828260368,0.994261426583515,0.9911443665259253,0.9869443054558171,1.0174691866885852,1.0040635168635215,1.0057428748980546,1.0028665120216258,0.9623850335449208,0.9635987588720455,0.9844384067269657,1.0339557198394789
1997-03-05,1.0083342540856197,1.0135808927560694,1.012950586602061,1.0088712420012762,0.9951772832767986,0.9945828981245418,0.9810535625708777,1.020177645397379,1.0067362902624701,1.0117458202027017,0.9983530540323031,0.9672960984903102,0.9692356060016015,0.9840257667224205,1.0422887774162903
1997-03-06,1.0083917914110965,1.013638729463974,1.0040637701319364,1.0081035407422385,0.9944200024449832,1.00004396767216,0.9824189629399241,1.0263030192678648,1.0127809592420982,1.0103377032873868,1.0066585217063426,0.9657834665580903,0.9677071690968814,0.9797566950394792,1.0390141291965294
1997-03-07,1.0107367426635587,1.0165600772804766,1.0056994056777513,1.0125000074014612,0.9992633847902495,1.002787539998176,0.983098427486406,1.0282150509762815,1.0155085982550973,1.0096389294696428,1.002890903254187,0.9692921818328932,0.9702974141814055,0.9784106989483845,1.0457073214234862
1997-03-10,1.0142097571963862,1.0200531015001992,1.007447156310067,1.0166144961143737,1.003324083938784,1.0044955891202234,0.9840263276248096,1.0301298284232847,1.0173997133086365,1.008685979005885,1.0010886865047797,0.9686546604464803,0.9735239612299895,0.9798704344878972,1.0527383047188419
1997-03-11,1.0147339355666296,1.0206700961525859,1.0079678395363465,1.018674777290467,1.0034816781669615,1.0065313099973536,0.9863116091133365,1.0298854176092205,1.0159645331577327,1.0063434284756336,0.9975834090304416,0.9697380451493024,0.9750011795453645,0.9802649343057633,1.0486513855733752
1997-03-12,1.016593520488795,1.0229889323396524,1.0098150250208675,1.022910907576173,1.0047551081196617,1.0107169420173516,0.9902959782361073,1.0315798265049112,1.010768858987078,1.0022781375003746,0.9945128268738752,0.9713767841982568,0.9742037476879056,0.981022173203642,1.0413995982272704
1997-03-13,1.0146926691307203,1.023416559061835,1.0079268482589379,1.023488112031083,0.9984586130048532,1.0112872657056264,0.9899749357596465,1.033699244272441,1.0102297695865152,1.0026030644539696,0.9969646160709706,0.9681404888274942,0.9687404369600424,0.9790092070481913,1.0285937558450016
1997-03-14,1.0164251582124748,1.0208274223204954,1.010189783758878,1.0229151177568563,0.9998581307882719,1.0112935287632834,0.988563353549854,1.0304734297395057,1.0115269971223353,1.00261387489703,0.996453841334861,0.9672234166183956,0.9691573918860082,0.9753477054923656,1.0339857951208506
1997-03-17,1.0173507492963911,1.0256553285014611,1.0111096967001858,1.0260376196724459,1.0003210208214561,1.014380555170432,0.9927362159451772,1.033915115947018,1.009997344333519,0.9983817033113004,0.9971462790168947,0.9664553311455633,0.9661161580421056,0.9734911802038442,1.0303796393048266
