long_dte,short_delta,front_vol_mult,n_days,sharpe,ann_return,maxdd_frac,win_rate,short_itm_rate,short_leg_sharpe,short_leg_ann_return,long_leg_ann_return,worst_year_sharpe,stress_year_sharpe_mean
180,0.2,1.2,3924,0.1964967510925235,0.007809127706574017,-0.10474645079521053,0.45005096839959224,0.03848114169215087,1.296795168203665,0.021204082749565055,-0.013394955042991038,-3.0709058489216527,0.8315319461999474
180,0.2,1.3,3924,0.4379508820374809,0.017751027310520615,-0.08716580385144107,0.4538735983690112,0.031855249745158,1.9863605027933007,0.031181956590452545,-0.013430929279931926,-3.0276535464515333,1.1278112836379577
180,0.3,0.85,3924,-1.007131350440232,-0.03389217966963284,-0.527749654855711,0.4490316004077472,0.08460754332313965,-0.906740249132574,-0.020746016725896797,-0.013146162943736042,-3.114114522307527,-0.8086487824129062
180,0.3,1.0,3924,-0.3800705957268297,-0.013057028425542409,-0.22550879877147,0.45744138634046894,0.07976554536187563,0.005682274842223434,0.0001236559878186205,-0.01318068441336103,-3.0336762890578197,0.010771565097116654
180,0.3,1.1,3924,0.02486466856538917,0.0008677377039972933,-0.10750439757217187,0.4612640163098879,0.07492354740061162,0.6656182836356526,0.014071265153546635,-0.013203527449549342,-2.9709415499549254,0.5277887711961262
180,0.3,1.2,3924,0.4162247157466186,0.014770794178487395,-0.08036140479408599,0.46534148827726807,0.07059123343527013,1.3576206501010997,0.027997029109853366,-0.01322623493136597,-2.900096538983422,1.019448090040807
180,0.3,1.3,3924,0.7940785811218581,0.02868246855537383,-0.06253577652234973,0.47145769622833844,0.06676860346585117,2.074454390988492,0.041931276676896986,-0.013248808121523155,-2.8205422596491827,1.4890481952556223
252,0.1,0.85,3931,-0.5276064630281204,-0.02491975416569127,-0.38872838740211196,0.433223098448232,0.03841261765454083,-0.9482455028923025,-0.01770191675748856,-0.007217837408202707,-3.0292599028779814,-0.3199106109767041
252,0.1,1.0,3931,-0.23173472262929054,-0.011433748813565717,-0.22019395899507826,0.4329687102518443,0.029000254388196388,-0.25944319125152265,-0.004238104914944918,-0.0071956438986208,-3.009932561222086,0.14087702216959624
252,0.1,1.1,3931,-0.07034014829760475,-0.0035661129677765683,-0.17334525950151017,0.433223098448232,0.02314932587127957,0.24146651243980696,0.0036149015772997707,-0.007181014545076341,-2.9954965820688413,0.38478776418826827
252,0.1,1.2,3931,0.06533510941962584,0.0033946910360261088,-0.1563234771646889,0.433223098448232,0.01704400915797507,0.768102738840374,0.01056123015058723,-0.0071665391145611206,-2.9797418028720024,0.5804016712174749
252,0.1,1.3,3931,0.18125237976651018,0.009630389258521459,-0.14478432494756854,0.43500381582294584,0.013736962604935132,1.3263615790896914,0.01678262418935489,-0.007152234930833429,-2.962584805610361,0.7443862595665598
252,0.2,0.85,3931,-0.7018903214473735,-0.02968938447788586,-0.4631308348514661,0.44467056728567794,0.0699567540066141,-0.9497202861631889,-0.022427740097462776,-0.007261644380423082,-2.9851638657236466,-0.6241878329627495
252,0.2,1.0,3931,-0.21664978970838183,-0.009504015820080525,-0.15302680896589926,0.44874077842788096,0.0615619435258204,-0.10386572025726015,-0.0022572378812587214,-0.007246777938821804,-2.9450412020326846,0.13523339463119105
252,0.2,1.1,3931,0.07313319729234585,0.0032868238518693415,-0.12743850158762218,0.4500127194098194,0.05393029763418977,0.5101025640807859,0.010523727150072458,-0.007236903298203117,-2.91427350254865,0.5796252557803597
252,0.2,1.2,3931,0.3345779788491138,0.015391217870131464,-0.11213699903245467,0.45230221317730857,0.04502671076062071,1.1517007726292605,0.02261828185154665,-0.007227063981415184,-2.8802734638355405,0.974590868864761
252,0.2,1.3,3931,0.5714835946998226,0.026879964172886718,-0.09721591374137942,0.45331976596285933,0.03841261765454083,1.817320280750205,0.03409722938380717,-0.007217265210920447,-2.8426743070160785,1.3304403873312207
252,0.3,0.85,3931,-0.815666125292891,-0.03142903766237533,-0.49026804385237055,0.45153904858814553,0.09819384380564741,-0.8745523195781572,-0.02413550854287179,-0.0072935291195035425,-2.913855934058455,-0.8739632258677261
252,0.3,1.0,3931,-0.19220545153712731,-0.007573291586536549,-0.14634054470876168,0.4614601882472653,0.09005342152124142,-0.011005022819040035,-0.0002890793386289261,-0.007284212247907622,-2.8426148599063383,0.11485164310063674
