front_dte,long_dte,short_delta,front_vol_mult,n_days,start,end,sharpe,ann_return,ann_vol,maxdd_frac,win_rate,short_itm_rate,mean_short_prem,mean_long_decay,net_theta,worst_year_sharpe,stress_year_sharpe_mean
0,30,0.1,0.85,3797,2010-09-02,2026-05-26,-4.282644072915655,-0.19847293562514817,0.04634355137760173,-2.9904830816217736,0.35212009481169343,0.2770608375032921,11.743330099312864,0.31064728733522606,11.432682811977639,-6.795378437888255,-4.077724744520401
0,30,0.1,1.0,3797,2010-09-02,2026-05-26,-3.5275694076273503,-0.16903524129630973,0.04791833179265583,-2.5469317904844724,0.36581511719778775,0.25572820647879907,11.181704993558824,0.299952613430349,10.881752380128475,-5.6466358805720365,-3.326953669657828
0,30,0.1,1.15,3797,2010-09-02,2026-05-26,-2.792233734780358,-0.13818174759731272,0.04948788701895056,-2.082047998519826,0.37977350539899923,0.2386094284961812,10.680949570007092,0.2892257300003777,10.391723840006714,-4.699066560747127,-2.5941286305563027
0,30,0.1,1.3,3797,2010-09-02,2026-05-26,-2.0304404547758215,-0.10391914905954919,0.051180594247479574,-1.565797654679001,0.3937318936002107,0.2246510402949697,10.235131367636908,0.27848449644085466,9.956646871196053,-4.60647064568854,-1.8350339257639365
0,30,0.1,1.5,3797,2010-09-02,2026-05-26,-1.0032806282986304,-0.05376449361587575,0.0535886890461046,-0.8223711408264268,0.4097972083223598,0.2048986041611799,9.717647011469387,0.26419285672295506,9.453454154746431,-4.456360723364641,-0.8610611867874525
0,30,0.2,0.85,3797,2010-09-02,2026-05-26,-4.6290958928884915,-0.1984702762494279,0.04287452255079236,-2.9904430115836336,0.3571240452989202,0.31419541743481694,13.453582099521807,0.33142650634494114,13.122155593176865,-7.851008664030845,-4.459661243721074
0,30,0.2,1.0,3797,2010-09-02,2026-05-26,-3.819631550903618,-0.16717291392082426,0.043766764331307245,-2.5188712466562366,0.3692388727943113,0.3020805899394259,13.109402631532697,0.3245564147347306,12.784846216797966,-6.846542514579074,-3.6538443340511235
0,30,0.2,1.15,3797,2010-09-02,2026-05-26,-2.9541339626442977,-0.13238487122706105,0.044813428538142866,-1.9949534735622538,0.38767447985251513,0.288912299183566,12.81066203346564,0.31766984311692564,12.492992190348714,-5.704156578140084,-2.7953377315968937
0,30,0.2,1.3,3797,2010-09-02,2026-05-26,-2.0427579817620654,-0.0940283268211695,0.046030086608723715,-1.4245357635987388,0.404793257835133,0.27758756913352645,12.55342850118557,0.3107678716424648,12.242660629543105,-4.463800978396582,-1.8970472502467335
0,30,0.2,1.5,3797,2010-09-02,2026-05-26,-0.7897418100891311,-0.03783133228091308,0.047903418304070036,-0.6151215061896093,0.42612588885962605,0.25915196207532265,12.269381202178103,0.3015357062525361,11.967845495925566,-3.573412055804531,-0.6680791786503069
0,30,0.3,0.85,3797,2010-09-02,2026-05-26,-4.855874286672304,-0.19684355973336187,0.040537202594727255,-2.965932525030057,0.35159336318145906,0.3455359494337635,14.849697407557128,0.3461897597642939,14.503507647792835,-8.250067427009792,-4.7629647071886065
0,30,0.3,1.0,3797,2010-09-02,2026-05-26,-4.021148750640232,-0.16496110222291685,0.04102337726169727,-2.485544861668312,0.37029233605478007,0.3352646826441928,14.710868433176566,0.3420153121970114,14.368853120979555,-7.506137931386707,-3.9297564911265406
0,30,0.3,1.15,3797,2010-09-02,2026-05-26,-3.10789958778693,-0.1294199437347654,0.04164225390142757,-1.950029866511522,0.3921516987095075,0.32393995259415326,14.610103305615826,0.33784012050052487,14.272263185115301,-6.579078373937457,-3.014347822130923
0,30,0.3,1.3,3797,2010-09-02,2026-05-26,-2.1300594445723844,-0.09031180634360494,0.042398725807267466,-1.3735574656770806,0.41295759810376614,0.3163023439557545,14.54450092698519,0.33366505374438105,14.210835873240809,-5.506908348924169,-2.039683033269259
0,30,0.3,1.5,3797,2010-09-02,2026-05-26,-0.737843007902843,-0.03224245942511408,0.043698265186189404,-0.5719046899116572,0.4406110086910719,0.30866473531735583,14.5074545141059,0.32810123569621846,14.179353278409682,-3.9239123260460573,-0.6692426373246088
0,45,0.1,0.85,3852,2010-09-02,2026-05-26,-4.023666951550492,-0.16714957631170846,0.04154160329977075,-2.555000666478972,0.35851505711318793,0.29543094496365524,18.637625696435478,0.35681118448544213,18.280814511950037,-6.946479304827986,-5.1834849733240755
0,45,0.1,1.0,3852,2010-09-02,2026-05-26,-3.408275074488126,-0.14544336742362754,0.04267360006013337,-2.223364942970285,0.37227414330218067,0.2801142263759086,17.943853576078066,0.34997337159022307,17.593880204487842,-6.208797174935098,-4.57497913840527
0,45,0.1,1.15,3852,2010-09-02,2026-05-26,-2.7778882749270837,-0.1218431057000801,0.04386177327570107,-1.8750612807134093,0.3857736240913811,0.2614226375908619,17.31130288974155,0.34307941549672627,16.968223474244823,-5.4526059354256295,-3.9568207905662063
0,45,0.1,1.3,3852,2010-09-02,2026-05-26,-2.128415259618645,-0.09616082845250412,0.045179542863141076,-1.4948658959353338,0.39641744548286606,0.2512980269989616,16.734652634649922,0.3361508306547658,16.398501803995156,-4.950972432061021,-3.3187812269001826
0,45,0.1,1.5,3852,2010-09-02,2026-05-26,-1.2266821738089513,-0.057824453757497084,0.04713890443027088,-0.9222134235696345,0.4164070612668744,0.23416407061266875,16.044771151143642,0.3268776085900104,15.717893542553632,-4.465139363640991,-2.4342299549584587
0,45,0.2,0.85,3852,2010-09-02,2026-05-26,-4.3253081685961305,-0.16904664898170232,0.039083145614701935,-2.583998777291737,0.3543613707165109,0.32554517133956384,20.525878725175808,0.37003110119497845,20.15584762398083,-7.518612430963205,-5.500238596433945
0,45,0.2,1.0,3852,2010-09-02,2026-05-26,-3.710357694971971,-0.14743259914928677,0.03973541401387731,-2.2536125869962382,0.37019730010384216,0.31490134994807895,20.085792725602964,0.36568054484827966,19.720112180754683,-6.839648409973251,-4.92339649716601
0,45,0.2,1.15,3852,2010-09-02,2026-05-26,-3.0393773532572093,-0.12308358400683102,0.04049631542951587,-1.8890708471839903,0.3857736240913811,0.3047767393561786,19.690373995824803,0.3612973067861701,19.329076689038633,-6.170833778092044,-4.291361490088672
0,45,0.2,1.3,3852,2010-09-02,2026-05-26,-2.316829528994998,-0.09590659227392394,0.04139561891527108,-1.487517903343516,0.40212876427829697,0.29543094496365524,19.336309517812065,0.3568914719071239,18.979418045904943,-5.377254453015128,-3.594841224856464
0,45,0.2,1.5,3852,2010-09-02,2026-05-26,-1.293260893809183,-0.05534864219050284,0.04279773899872471,-0.8873741990316314,0.4236760124610592,0.2819314641744548,18.923545970954585,0.35099029331994164,18.572555677634643,-4.225178713434053,-2.6103307963534146
0,45,0.3,0.85,3852,2010-09-02,2026-05-26,-4.57144641971453,-0.17045904576849824,0.03728777067874784,-2.6059602775861497,0.35020768431983385,0.35020768431983385,22.022472037300016,0.37932817974979083,21.643143857550225,-7.876599115233387,-5.7090729968182865
0,45,0.3,1.0,3852,2010-09-02,2026-05-26,-3.948911451715112,-0.14868536252462813,0.03765224020408215,-2.2736635875357525,0.3655244029075805,0.3444963655244029,21.80904649351539,0.3767069803246205,21.43233951319077,-7.344599527304225,-5.1307364982792745
0,45,0.3,1.15,3852,2010-09-02,2026-05-26,-3.2479673476905893,-0.12388670045625197,0.03814284048894133,-1.8978510181100003,0.3805815160955348,0.33852544132917967,21.632330214483307,0.3740810304826832,21.258249184000626,-6.697130396663826,-4.482056651332167
0,45,0.3,1.3,3852,2010-09-02,2026-05-26,-2.485744018626409,-0.09630801025722524,0.03874413838897372,-1.4897268067305527,0.39823468328141226,0.3299584631360332,21.490007102367414,0.3714505903418469,21.118556512025567,-5.955693332497187,-3.7803498656715986
