date,score,level,vix_c,vvix_c,corr_c,trend_c,fired,vix,vvix,cor1m,spx_distance_pct
2023-08-17,16.6,LOW,3.9,9.7,3.0,0.0,False,17.89,106.74,27.14,1.81
2023-08-18,11.4,LOW,4.1,4.9,2.4,0.0,False,17.3,97.28,25.33,1.7
2023-08-21,10.6,LOW,3.9,4.0,2.7,0.0,False,17.13,95.24,25.57,2.3
2023-08-22,5.6,LOW,1.7,3.1,0.8,0.0,False,16.97,92.62,25.06,1.93
2023-08-23,3.0,LOW,0.6,2.4,0.0,0.0,False,15.98,88.99,22.76,2.96
2023-08-24,5.8,LOW,1.3,2.7,1.7,0.0,False,17.2,92.17,28.35,1.52
2023-08-25,1.4,LOW,0.4,0.9,0.1,0.0,False,15.68,84.32,25.18,2.13
2023-08-28,1.1,LOW,0.0,1.1,0.0,0.0,False,15.08,82.23,23.92,2.69
2023-08-29,1.1,LOW,0.0,1.1,0.0,0.0,False,14.45,79.05,22.62,4.08
2023-08-30,1.6,LOW,0.0,1.6,0.0,0.0,False,13.88,78.63,20.98,4.38
2023-08-31,2.2,LOW,0.0,2.2,0.0,0.0,False,13.57,80.8,20.16,4.12
2023-09-01,3.1,LOW,0.0,3.1,0.0,0.0,False,13.09,82.65,19.58,4.21
2023-09-05,4.3,LOW,0.0,4.3,0.0,0.0,False,14.01,86.43,21.3,3.68
2023-09-06,6.1,LOW,0.0,6.0,0.2,0.0,False,14.45,87.85,23.08,2.88
2023-09-07,7.0,LOW,0.6,6.0,0.3,0.0,False,14.4,87.65,21.84,2.47
2023-09-08,4.7,LOW,0.3,4.1,0.3,0.0,False,13.84,85.27,20.8,2.55
2023-09-11,4.8,LOW,0.9,3.5,0.3,0.0,False,13.8,85.19,20.4,3.16
2023-09-12,3.4,LOW,0.3,2.5,0.6,0.0,False,14.23,85.63,22.8,2.5
2023-09-13,3.0,LOW,0.0,3.0,0.0,0.0,False,13.48,84.97,20.51,2.55
2023-09-14,3.3,LOW,0.0,3.3,0.0,0.0,False,12.82,82.48,18.06,3.32
2023-09-15,2.8,LOW,0.0,2.7,0.1,0.0,False,13.79,84.84,21.06,1.99
2023-09-18,3.4,LOW,0.2,2.5,0.7,0.0,False,14.0,84.77,22.16,1.98
2023-09-19,2.2,LOW,0.0,2.1,0.0,0.0,False,14.11,83.54,22.82,1.67
2023-09-20,7.9,LOW,2.1,3.6,2.2,0.0,False,15.14,88.05,25.52,0.65
2023-09-21,23.1,LOW,7.7,6.9,6.0,2.6,False,17.54,94.44,29.12,-1.04
2023-09-22,15.6,LOW,5.4,3.7,3.2,3.2,False,17.2,90.54,27.1,-1.3
2023-09-25,12.6,LOW,4.6,4.8,0.9,2.4,False,16.9,91.74,24.36,-0.95
2023-09-26,28.0,ELEVATED,8.1,11.4,2.3,6.1,False,18.94,103.04,26.88,-2.45
2023-09-27,18.2,LOW,5.3,6.5,0.2,6.2,False,18.22,97.09,25.5,-2.48
2023-09-28,9.5,LOW,1.4,3.3,0.0,4.8,False,17.34,93.72,23.73,-1.94
2023-09-29,11.7,LOW,1.8,4.2,0.0,5.6,False,17.52,94.1,24.67,-2.24
2023-10-02,12.8,LOW,2.3,4.7,0.2,5.7,False,17.61,95.39,24.75,-2.27
2023-10-03,19.4,LOW,3.6,6.1,0.6,9.1,False,19.78,104.39,26.62,-3.63
2023-10-04,12.8,LOW,2.5,3.2,0.0,7.2,False,18.58,95.58,25.01,-2.88
2023-10-05,14.6,LOW,3.2,3.7,0.1,7.6,False,18.49,95.59,24.09,-3.03
2023-10-06,8.5,LOW,1.5,2.2,0.0,4.8,False,17.45,91.16,22.24,-1.93
2023-10-09,7.4,LOW,1.7,2.3,0.0,3.4,False,17.7,92.03,22.37,-1.36
2023-10-10,5.5,LOW,1.2,2.0,0.0,2.2,False,17.03,90.1,21.1,-0.89
2023-10-11,4.9,LOW,0.7,3.0,0.0,1.3,False,16.09,90.57,18.48,-0.51
2023-10-12,6.9,LOW,1.0,3.0,0.0,2.9,False,16.69,91.87,19.45,-1.16
2023-10-13,20.7,LOW,4.4,12.0,0.1,4.2,False,19.32,108.1,22.43,-1.69
2023-10-16,8.2,LOW,1.3,5.1,0.0,1.7,False,17.21,95.69,19.88,-0.7
2023-10-17,10.0,LOW,2.6,5.2,0.3,1.9,False,17.88,95.8,21.77,-0.77
2023-10-18,24.1,LOW,5.8,10.8,2.1,5.3,False,19.22,105.89,23.81,-2.13
2023-10-19,37.1,ELEVATED,8.5,15.4,5.7,7.4,False,21.4,116.47,29.42,-2.98
2023-10-20,31.3,ELEVATED,6.1,10.5,4.2,10.5,False,21.71,115.43,29.09,-4.2
2023-10-23,31.4,ELEVATED,6.3,10.6,3.7,10.9,False,20.37,109.0,27.07,-4.37
2023-10-24,18.3,LOW,3.4,4.8,1.0,9.2,False,18.97,98.54,24.21,-3.68
2023-10-25,25.1,ELEVATED,4.0,5.0,3.5,12.6,False,20.19,102.92,28.95,-5.05
2023-10-26,24.8,LOW,3.4,4.5,1.5,15.3,False,20.68,101.97,29.06,-6.14
2023-10-27,30.4,ELEVATED,3.8,4.5,5.7,16.4,False,21.27,102.04,34.46,-6.56
2023-10-30,23.9,LOW,2.9,2.7,4.8,13.5,False,19.75,95.23,32.23,-5.41
2023-10-31,19.0,LOW,1.9,0.8,4.4,11.9,False,18.14,87.94,30.27,-4.78
2023-11-01,12.0,LOW,1.1,0.1,1.3,9.4,False,16.87,85.08,28.46,-3.76
2023-11-02,6.1,LOW,0.4,0.7,0.1,4.9,False,15.66,83.24,25.2,-1.94
2023-11-03,3.8,LOW,0.0,1.3,0.0,2.6,False,14.91,82.83,24.31,-1.02
2023-11-06,3.7,LOW,0.0,1.5,0.0,2.1,False,14.89,84.33,24.42,-0.85
2023-11-07,2.9,LOW,0.0,1.5,0.0,1.4,False,14.81,83.43,24.97,-0.55
2023-11-08,3.2,LOW,0.0,2.1,0.0,1.1,False,14.45,85.04,23.43,-0.45
2023-11-09,7.7,LOW,0.2,4.5,0.0,3.1,False,15.29,88.74,24.38,-1.24
2023-11-10,3.4,LOW,0.0,3.4,0.0,0.0,False,14.17,85.66,20.38,0.29
2023-11-13,2.3,LOW,0.0,2.3,0.0,0.0,False,14.76,85.51,23.83,0.2
2023-11-14,2.2,LOW,0.0,2.2,0.0,0.0,False,14.16,83.77,21.67,2.07
2023-11-15,2.3,LOW,0.0,2.3,0.0,0.0,False,14.18,84.91,21.44,2.2
2023-11-16,1.9,LOW,0.0,1.9,0.0,0.0,False,14.32,83.23,19.6,2.29
2023-11-17,2.2,LOW,0.0,2.2,0.0,0.0,False,13.8,81.83,18.91,2.39
2023-11-20,2.6,LOW,0.0,2.6,0.0,0.0,False,13.41,81.81,19.62,3.11
2023-11-21,2.6,LOW,0.0,2.6,0.0,0.0,False,13.35,81.77,20.36,2.88
2023-11-22,3.9,LOW,0.0,3.5,0.4,0.0,False,12.85,83.38,22.41,3.28
2023-11-24,4.1,LOW,0.0,3.9,0.2,0.0,False,12.46,83.0,20.13,3.31
2023-11-27,5.9,LOW,0.0,5.0,0.9,0.0,False,12.69,85.15,21.09,3.08
2023-11-28,6.0,LOW,0.0,5.0,1.0,0.0,False,12.69,85.14,22.04,3.14
2023-11-29,7.8,LOW,0.0,6.6,1.2,0.0,False,12.98,87.79,23.4,3.01
2023-11-30,6.1,LOW,0.1,5.4,0.6,0.0,False,12.92,86.71,23.91,3.37
2023-12-01,7.0,LOW,0.2,5.3,1.5,0.0,False,12.63,85.9,23.81,3.95
2023-12-04,6.7,LOW,0.5,5.5,0.7,0.0,False,13.08,87.76,22.94,3.37
2023-12-05,4.8,LOW,0.2,4.3,0.3,0.0,False,12.85,85.76,22.91,3.3
2023-12-06,4.8,LOW,0.0,4.5,0.4,0.0,False,12.97,86.85,24.33,2.89
2023-12-07,4.1,LOW,0.2,4.0,0.0,0.0,False,13.06,86.0,23.74,3.7
2023-12-08,3.7,LOW,0.0,3.7,0.0,0.0,False,12.35,81.11,21.72,4.12
2023-12-11,3.5,LOW,0.0,3.5,0.0,0.0,False,12.63,82.35,21.48,4.51
2023-12-12,4.5,LOW,0.0,4.5,0.0,0.0,False,12.07,83.54,20.19,4.96
2023-12-13,3.8,LOW,0.0,3.8,0.0,0.0,False,12.19,80.83,20.1,6.36
2023-12-14,3.4,LOW,0.0,3.4,0.0,0.0,False,12.48,80.83,16.96,6.6
2023-12-15,7.9,LOW,0.0,7.9,0.0,0.0,False,12.28,88.04,18.03,6.56
2023-12-18,7.6,LOW,0.0,7.6,0.0,0.0,False,12.56,88.67,19.43,6.99
2023-12-19,8.1,LOW,0.6,7.4,0.1,0.0,False,12.53,88.77,20.48,7.57
2023-12-20,12.0,LOW,2.0,9.4,0.6,0.0,False,13.67,92.18,21.54,5.97
2023-12-21,10.9,LOW,1.6,7.7,1.7,0.0,False,13.65,89.85,21.15,7.02
2023-12-22,7.3,LOW,1.0,5.3,1.0,0.0,False,13.03,88.62,20.48,7.14
2023-12-26,6.0,LOW,0.6,5.4,0.0,0.0,False,12.99,88.87,17.85,7.52
2023-12-27,4.8,LOW,0.0,4.8,0.0,0.0,False,12.43,86.22,15.9,7.6
2023-12-28,5.0,LOW,0.0,5.0,0.0,0.0,False,12.47,86.69,15.15,7.58
2023-12-29,5.2,LOW,0.0,5.2,0.0,0.0,False,12.45,86.96,14.24,7.21
2024-01-02,4.9,LOW,0.2,4.7,0.0,0.0,False,13.2,88.09,13.88,6.54
2024-01-03,6.0,LOW,1.3,4.7,0.0,0.0,False,14.04,89.65,15.93,5.63
2024-01-04,6.1,LOW,2.3,3.9,0.0,0.0,False,14.13,87.59,15.89,5.21
2024-01-05,4.0,LOW,1.2,2.8,0.0,0.0,False,13.35,82.87,14.43,5.36
2024-01-08,3.7,LOW,0.8,2.8,0.0,0.0,False,13.08,81.26,13.1,6.76
2024-01-09,2.7,LOW,0.0,2.7,0.0,0.0,False,12.76,78.59,12.45,6.52
2024-01-10,2.5,LOW,0.0,2.5,0.0,0.0,False,12.69,77.09,12.06,7.03
2024-01-11,2.5,LOW,0.0,2.5,0.0,0.0,False,12.44,75.54,10.9,6.86
2024-01-12,5.4,LOW,0.0,5.4,0.0,0.0,False,12.7,86.07,11.35,6.85
2024-01-16,8.5,LOW,1.0,7.1,0.4,0.0,False,13.84,89.59,14.04,6.36
2024-01-17,12.3,LOW,2.7,8.3,1.4,0.0,False,14.79,91.36,15.84,5.69
2024-01-18,8.6,LOW,1.9,5.8,0.9,0.0,False,14.13,86.34,14.2,6.52
2024-01-19,6.4,LOW,1.2,4.7,0.5,0.0,False,13.3,81.95,12.03,7.73
2024-01-22,3.0,LOW,0.6,2.3,0.0,0.0,False,13.19,79.17,10.82,7.87
2024-01-23,2.6,LOW,0.0,2.6,0.0,0.0,False,12.55,76.67,10.22,8.09
2024-01-24,2.7,LOW,0.0,2.7,0.0,0.0,False,13.14,80.94,10.69,8.1
2024-01-25,2.5,LOW,0.0,2.5,0.0,0.0,False,13.45,81.39,10.78,8.57
2024-01-26,2.9,LOW,0.0,2.9,0.0,0.0,False,13.26,82.2,10.69,8.41
2024-01-29,4.7,LOW,0.5,3.9,0.2,0.0,False,13.6,83.4,11.39,9.13
2024-01-30,5.5,LOW,1.0,4.5,0.0,0.0,False,13.31,82.24,10.3,8.95
2024-01-31,8.6,LOW,1.5,5.2,1.8,0.0,False,14.35,87.56,15.31,7.1
2024-02-01,5.4,LOW,0.5,3.6,1.3,0.0,False,13.88,84.83,13.99,8.33
2024-02-02,5.7,LOW,0.7,2.7,2.3,0.0,False,13.85,83.31,16.43,9.38
2024-02-05,3.0,LOW,0.1,1.9,1.0,0.0,False,13.67,79.58,13.93,8.91
2024-02-06,3.9,LOW,0.0,2.1,1.8,0.0,False,13.06,76.97,14.72,9.05
2024-02-07,3.0,LOW,0.0,3.0,0.0,0.0,False,12.83,80.54,15.08,9.83
2024-02-08,3.6,LOW,0.0,3.5,0.1,0.0,False,12.79,83.07,14.25,9.76
2024-02-09,3.1,LOW,0.0,3.1,0.0,0.0,False,12.93,81.94,13.8,10.25
2024-02-12,4.6,LOW,0.3,4.0,0.2,0.0,False,13.93,84.63,14.54,10.0
2024-02-13,13.7,LOW,4.1,9.3,0.3,0.0,False,15.85,93.19,15.51,8.37
2024-02-14,4.6,LOW,2.0,2.6,0.0,0.0,False,14.38,83.17,14.16,9.25
2024-02-15,3.6,LOW,1.6,2.1,0.0,0.0,False,14.01,82.4,13.2,9.71
2024-02-16,3.8,LOW,1.7,2.1,0.0,0.0,False,14.24,82.63,13.3,9.03
2024-02-20,5.2,LOW,2.0,2.1,1.1,0.0,False,15.42,86.1,17.18,8.21
2024-02-21,2.2,LOW,0.2,1.2,0.8,0.0,False,15.34,84.66,17.41,8.18
2024-02-22,3.1,LOW,0.2,1.3,1.6,0.0,False,14.54,80.88,18.05,10.27
2024-02-23,2.9,LOW,0.0,1.7,1.2,0.0,False,13.75,78.86,16.15,10.12
2024-02-26,3.1,LOW,0.0,2.0,1.1,0.0,False,13.74,80.5,16.12,9.52
2024-02-27,2.0,LOW,0.0,2.0,0.0,0.0,False,13.43,78.54,15.52,9.51
2024-02-28,1.9,LOW,0.0,1.9,0.0,0.0,False,13.84,80.36,16.21,9.13
2024-02-29,1.8,LOW,0.0,1.8,0.0,0.0,False,13.4,77.45,15.83,9.51
2024-03-01,2.2,LOW,0.0,2.2,0.0,0.0,False,13.11,77.68,13.98,10.19
2024-03-04,2.1,LOW,0.0,2.1,0.0,0.0,False,13.49,79.41,13.42,9.87
2024-03-05,4.8,LOW,1.3,3.5,0.0,0.0,False,14.46,83.91,14.65,8.58
2024-03-06,3.3,LOW,0.8,2.5,0.0,0.0,False,14.5,83.11,14.67,8.97
2024-03-07,4.3,LOW,1.3,3.1,0.0,0.0,False,14.44,82.13,12.45,9.9
2024-03-08,7.3,LOW,2.1,5.2,0.0,0.0,False,14.74,86.56,12.62,9.0
2024-03-11,9.2,LOW,2.3,5.9,1.0,0.0,False,15.22,88.97,15.89,8.71
2024-03-12,2.5,LOW,0.0,2.5,0.0,0.0,False,13.84,83.76,11.72,9.74
2024-03-13,4.2,LOW,0.0,4.2,0.0,0.0,False,13.75,86.27,11.33,9.33
2024-03-14,6.1,LOW,0.0,5.6,0.5,0.0,False,14.4,88.75,13.68,8.81
2024-03-15,7.4,LOW,0.0,6.7,0.7,0.0,False,14.41,92.17,14.38,7.91
2024-03-18,2.9,LOW,0.0,2.9,0.0,0.0,False,14.33,86.78,15.15,8.37
2024-03-19,4.6,LOW,0.0,2.5,2.1,0.0,False,13.82,83.9,16.92,8.77
2024-03-20,4.3,LOW,0.0,2.4,1.8,0.0,False,13.04,78.87,15.85,9.5
2024-03-21,2.3,LOW,0.0,2.3,0.0,0.0,False,12.92,77.3,12.38,9.6
2024-03-22,2.0,LOW,0.0,2.0,0.0,0.0,False,13.06,76.49,11.06,9.19
2024-03-25,1.9,LOW,0.0,1.9,0.0,0.0,False,13.19,76.6,9.55,8.62
2024-03-26,1.9,LOW,0.0,1.9,0.0,0.0,False,13.24,76.77,9.43,8.09
2024-03-27,2.2,LOW,0.0,2.2,0.0,0.0,False,12.78,76.0,9.01,8.8
2024-03-28,2.2,LOW,0.1,2.1,0.0,0.0,False,13.01,76.57,9.38,8.71
2024-04-01,3.1,LOW,0.8,2.4,0.0,0.0,False,13.65,78.45,9.7,8.29
2024-04-02,6.2,LOW,1.8,3.5,0.9,0.0,False,14.61,82.76,11.87,7.32
2024-04-03,5.3,LOW,1.4,2.9,1.0,0.0,False,14.33,81.08,11.96,7.25
2024-04-04,14.8,LOW,5.5,7.0,2.3,0.0,False,16.35,90.04,14.83,5.76
2024-04-05,14.0,LOW,4.5,7.4,2.1,0.0,False,16.03,90.58,14.56,6.75
2024-04-08,7.6,LOW,2.0,4.3,1.3,0.0,False,15.19,86.26,12.89,6.54
2024-04-09,3.0,LOW,0.4,2.0,0.6,0.0,False,14.98,84.45,13.32,6.52
2024-04-10,10.3,LOW,2.2,6.8,1.3,0.0,False,15.8,91.76,15.13,5.37
2024-04-11,3.5,LOW,0.0,3.5,0.0,0.0,False,14.91,89.4,12.66,6.0
2024-04-12,13.4,LOW,2.7,10.1,0.5,0.0,False,17.31,102.72,15.88,4.33
2024-04-15,24.5,LOW,7.0,14.2,3.3,0.0,False,19.23,109.64,21.1,2.96
2024-04-16,17.5,LOW,5.8,8.9,2.7,0.0,False,18.4,99.25,20.11,2.64
2024-04-17,12.7,LOW,4.5,6.5,1.8,0.0,False,18.21,98.76,19.58,1.95
2024-04-18,13.1,LOW,5.3,5.5,2.4,0.0,False,18.0,95.99,18.66,1.63
2024-04-19,9.2,LOW,3.6,4.4,1.2,0.0,False,18.71,99.09,18.79,0.65
2024-04-22,3.0,LOW,1.2,1.9,0.0,0.0,False,16.94,89.54,15.37,1.44
2024-04-23,1.0,LOW,0.4,0.6,0.0,0.0,False,15.69,82.36,13.04,2.55
2024-04-24,1.1,LOW,0.6,0.5,0.0,0.0,False,15.97,83.61,13.05,2.46
2024-04-25,1.1,LOW,0.2,0.9,0.0,0.0,False,15.37,82.54,11.17,1.89
2024-04-26,0.7,LOW,0.0,0.7,0.0,0.0,False,15.03,79.56,12.83,2.83
2024-04-29,0.8,LOW,0.0,0.8,0.0,0.0,False,14.67,78.22,11.32,3.04
2024-04-30,1.4,LOW,0.4,0.5,0.4,0.0,False,15.65,81.82,14.16,1.32
2024-05-01,2.8,LOW,0.2,0.8,1.8,0.0,False,15.39,81.93,17.46,0.88
2024-05-02,2.9,LOW,0.0,0.8,2.1,0.0,False,14.68,78.59,16.34,1.7
2024-05-03,1.9,LOW,0.0,1.2,0.7,0.0,False,13.49,74.57,14.61,2.87
2024-05-06,2.4,LOW,0.0,1.0,1.4,0.0,False,13.49,73.46,14.7,3.82
2024-05-07,1.7,LOW,0.0,1.5,0.2,0.0,False,13.23,74.54,14.75,3.84
2024-05-08,1.7,LOW,0.0,1.7,0.0,0.0,False,13.0,74.5,14.24,3.74
2024-05-09,1.9,LOW,0.0,1.9,0.0,0.0,False,12.69,73.77,13.41,4.17
2024-05-10,2.0,LOW,0.0,2.0,0.0,0.0,False,12.55,73.26,12.89,4.24
2024-05-13,4.0,LOW,0.1,3.0,0.9,0.0,False,13.6,77.55,16.83,4.11
2024-05-14,3.7,LOW,0.2,2.8,0.6,0.0,False,13.42,77.65,16.37,4.52
2024-05-15,3.2,LOW,0.0,3.2,0.0,0.0,False,12.45,76.31,12.59,5.61
2024-05-16,4.2,LOW,0.0,4.2,0.0,0.0,False,12.42,77.74,12.14,5.28
2024-05-17,5.3,LOW,0.0,5.3,0.0,0.0,False,11.99,78.43,11.45,5.28
2024-05-20,4.2,LOW,0.0,4.2,0.0,0.0,False,12.15,79.45,12.27,5.27
2024-05-21,3.6,LOW,0.0,3.6,0.0,0.0,False,11.86,77.62,11.43,5.42
2024-05-22,4.7,LOW,0.0,4.7,0.0,0.0,False,12.29,79.96,12.1,5.03
2024-05-23,7.3,LOW,0.5,5.9,0.9,0.0,False,12.77,84.62,14.47,4.15
2024-05-24,4.5,LOW,0.0,4.0,0.5,0.0,False,11.93,79.09,12.73,4.76
2024-05-28,4.8,LOW,1.1,3.7,0.0,0.0,False,12.92,81.64,11.71,4.66
2024-05-29,8.9,LOW,3.4,3.9,1.5,0.0,False,14.28,83.79,15.24,3.77
2024-05-30,7.2,LOW,3.0,2.8,1.4,0.0,False,14.47,83.44,15.71,3.04
2024-05-31,2.7,LOW,0.2,2.5,0.0,0.0,False,12.92,78.27,12.59,3.77
2024-06-03,4.5,LOW,1.6,2.4,0.5,0.0,False,13.11,78.79,13.92,3.77
2024-06-04,4.0,LOW,0.3,2.1,1.6,0.0,False,13.16,77.65,15.6,3.83
2024-06-05,2.2,LOW,0.0,2.2,0.0,0.0,False,12.63,75.24,12.94,4.94
2024-06-06,2.8,LOW,0.0,2.8,0.0,0.0,False,12.58,77.91,12.06,4.8
2024-06-07,3.0,LOW,0.0,3.0,0.0,0.0,False,12.22,76.65,11.56,4.56
2024-06-10,3.0,LOW,0.0,2.9,0.1,0.0,False,12.74,78.97,14.25,4.71
2024-06-11,3.6,LOW,0.0,3.6,0.0,0.0,False,12.85,79.95,15.13,4.87
2024-06-12,4.1,LOW,0.0,4.1,0.0,0.0,False,12.04,77.6,10.91,5.64
2024-06-13,3.7,LOW,0.0,3.7,0.0,0.0,False,11.94,78.2,8.89,5.77
2024-06-14,6.6,LOW,0.6,6.0,0.0,0.0,False,12.66,83.72,9.41,5.61
2024-06-17,4.9,LOW,0.0,4.9,0.0,0.0,False,12.75,83.34,9.32,6.3
2024-06-18,3.8,LOW,0.0,3.8,0.0,0.0,False,12.3,80.63,8.71,6.44
2024-06-20,7.8,LOW,1.7,6.1,0.0,0.0,False,13.28,85.72,8.62,6.05
2024-06-21,6.4,LOW,1.8,4.6,0.0,0.0,False,13.2,83.31,7.92,5.78
2024-06-24,4.4,LOW,0.9,3.5,0.0,0.0,False,13.33,84.8,8.48,5.35
2024-06-25,3.5,LOW,0.1,3.4,0.0,0.0,False,12.84,82.87,7.96,5.63
2024-06-26,4.1,LOW,0.3,3.7,0.0,0.0,False,12.55,81.45,6.83,5.68
2024-06-27,3.5,LOW,0.0,3.5,0.0,0.0,False,12.24,79.5,5.88,5.67
2024-06-28,3.2,LOW,0.0,3.2,0.0,0.0,False,12.44,79.48,5.59,5.13
2024-07-01,2.9,LOW,0.0,2.9,0.0,0.0,False,12.22,76.05,5.13,5.31
2024-07-02,3.3,LOW,0.0,3.3,0.0,0.0,False,12.03,77.06,4.97,5.86
2024-07-03,3.4,LOW,0.0,3.4,0.0,0.0,False,12.09,78.07,4.46,6.29
2024-07-05,3.4,LOW,0.3,3.1,0.0,0.0,False,12.48,78.8,4.06,6.75
2024-07-08,3.2,LOW,0.0,3.2,0.0,0.0,False,12.37,78.59,3.82,6.75
2024-07-09,4.2,LOW,0.4,3.8,0.0,0.0,False,12.51,78.58,4.03,6.7
2024-07-10,6.6,LOW,1.1,5.5,0.0,0.0,False,12.85,83.41,4.12,7.66
2024-07-11,6.7,LOW,1.1,5.6,0.0,0.0,False,12.92,84.47,3.87,6.6
2024-07-12,4.5,LOW,0.0,4.5,0.0,0.0,False,12.46,81.61,2.93,7.07
2024-07-15,6.3,LOW,1.0,4.9,0.4,0.0,False,13.12,83.86,4.81,7.24
2024-07-16,5.6,LOW,0.9,4.1,0.6,0.0,False,13.19,82.4,5.45,7.78
2024-07-17,8.1,LOW,2.1,4.8,1.2,0.0,False,14.48,88.28,7.06,6.18
2024-07-18,14.0,LOW,4.4,7.7,1.8,0.0,False,15.93,94.71,8.47,5.26
2024-07-19,19.6,LOW,6.3,10.4,2.8,0.0,False,16.52,97.93,10.05,4.42
2024-07-22,11.9,LOW,2.3,8.1,1.5,0.0,False,14.91,93.66,8.65,5.45
2024-07-23,8.5,LOW,1.9,5.1,1.5,0.0,False,14.72,88.51,9.2,5.19
2024-07-24,21.7,LOW,5.9,12.5,3.3,0.0,False,18.04,106.12,15.24,2.69
2024-07-25,16.8,LOW,4.7,9.1,3.0,0.0,False,18.46,104.38,15.92,2.11
2024-07-26,5.9,LOW,0.8,4.4,0.7,0.0,False,16.39,94.61,11.77,3.18
2024-07-29,7.7,LOW,2.8,3.7,1.1,0.0,False,16.6,93.51,11.51,3.19
2024-07-30,15.5,LOW,5.0,8.6,1.9,0.0,False,17.69,99.97,14.02,2.61
2024-07-31,5.1,LOW,0.8,4.2,0.0,0.0,False,16.36,94.25,11.9,4.16
2024-08-01,13.1,LOW,2.3,10.8,0.0,0.0,False,18.59,111.18,15.7,2.67
2024-08-02,36.2,ELEVATED,12.2,20.0,4.0,0.0,False,23.39,136.81,21.85,0.74
2024-08-05,61.4,HIGH,24.1,18.0,13.5,5.7,False,38.57,173.32,39.62,-2.28
2024-08-06,49.3,ELEVATED,17.1,19.0,10.0,3.2,False,27.71,150.09,32.22,-1.28
2024-08-07,52.6,HIGH,17.7,19.0,10.8,5.1,False,27.85,151.24,32.29,-2.06
2024-08-08,34.5,ELEVATED,9.9,18.5,6.0,0.0,False,23.79,134.34,27.94,0.16
2024-08-09,12.9,LOW,3.2,9.4,0.3,0.0,False,20.37,114.63,22.72,0.59
2024-08-12,15.3,LOW,3.4,11.9,0.0,0.0,False,20.71,121.94,23.3,0.57
2024-08-13,12.6,LOW,1.9,10.7,0.0,0.0,False,18.12,113.89,18.54,2.22
2024-08-14,10.7,LOW,0.7,10.0,0.0,0.0,False,16.19,107.81,14.33,2.57
2024-08-15,10.1,LOW,0.1,9.9,0.0,0.0,False,15.23,105.42,12.22,4.16
2024-08-16,9.6,LOW,0.0,9.6,0.0,0.0,False,14.8,103.42,10.62,4.31
2024-08-19,7.8,LOW,0.0,7.8,0.0,0.0,False,14.65,98.82,10.86,5.24
2024-08-20,8.3,LOW,0.5,7.7,0.0,0.0,False,15.88,101.74,11.75,4.96
2024-08-21,10.3,LOW,0.8,9.4,0.0,0.0,False,16.27,106.72,12.56,5.34
2024-08-22,16.3,LOW,4.1,12.3,0.0,0.0,False,17.55,112.53,12.14,4.33
2024-08-23,8.4,LOW,1.7,6.7,0.0,0.0,False,15.86,99.22,9.49,5.44
2024-08-26,9.9,LOW,2.4,7.5,0.0,0.0,False,16.15,100.68,8.76,5.03
2024-08-27,5.0,LOW,0.3,4.7,0.0,0.0,False,15.43,93.45,8.61,5.11
2024-08-28,10.6,LOW,2.1,8.5,0.0,0.0,False,17.11,106.32,11.57,4.4
2024-08-29,7.2,LOW,0.4,6.0,0.8,0.0,False,15.65,97.08,14.14,4.32
2024-08-30,6.9,LOW,0.0,5.2,1.7,0.0,False,15.0,93.73,13.73,5.29
2024-09-03,34.5,ELEVATED,8.1,20.9,5.5,0.0,False,20.72,129.79,22.41,2.99
2024-09-04,35.8,ELEVATED,10.2,18.1,7.6,0.0,False,21.32,123.47,26.31,2.76
2024-09-05,22.3,LOW,5.7,11.8,4.9,0.0,False,19.9,115.01,23.82,2.38
2024-09-06,34.7,ELEVATED,11.6,15.4,7.7,0.0,False,22.38,119.33,29.29,0.55
2024-09-09,25.4,ELEVATED,7.6,12.9,4.8,0.0,False,19.45,110.85,25.43,1.63
2024-09-10,11.2,LOW,2.4,7.4,1.4,0.0,False,19.08,107.2,25.43,2.0
2024-09-11,8.3,LOW,1.6,6.7,0.0,0.0,False,17.69,102.9,21.25,2.98
2024-09-12,8.8,LOW,1.2,7.6,0.0,0.0,False,17.07,103.94,18.58,3.63
2024-09-13,8.1,LOW,0.9,7.2,0.0,0.0,False,16.56,101.88,17.55,4.08
2024-09-16,9.9,LOW,1.3,8.6,0.0,0.0,False,17.14,106.67,18.31,4.1
2024-09-17,10.0,LOW,1.6,8.5,0.0,0.0,False,17.61,107.19,19.07,4.02
2024-09-18,10.3,LOW,2.4,7.9,0.0,0.0,False,18.23,105.43,20.37,3.61
2024-09-19,6.4,LOW,0.8,5.6,0.0,0.0,False,16.33,97.46,15.92,5.25
2024-09-20,5.1,LOW,0.7,4.4,0.0,0.0,False,16.15,94.27,15.4,4.93
2024-09-23,5.2,LOW,0.5,4.7,0.0,0.0,False,15.89,94.41,14.41,5.09
2024-09-24,3.9,LOW,0.2,3.7,0.0,0.0,False,15.39,90.93,12.47,5.22
2024-09-25,3.7,LOW,0.2,3.5,0.0,0.0,False,15.41,90.48,12.22,4.9
2024-09-26,3.5,LOW,0.2,3.3,0.0,0.0,False,15.37,89.86,10.82,5.2
2024-09-27,10.4,LOW,2.0,8.4,0.0,0.0,False,16.96,101.34,12.36,4.96
2024-09-30,9.2,LOW,1.9,7.3,0.0,0.0,False,16.73,99.34,10.92,5.3
2024-10-01,21.1,LOW,6.7,13.5,0.9,0.0,False,19.26,110.14,14.68,4.21
