entry_index,entry_date,entry_price,pivot_index,confirm_lag_bars,resistance,support,stretch,down,outcome,ticker,k_atr,null_hit
289,2026-08-06,52.17,285,3,52.34,50.43,53.52038,49.24962,neither,XLB,2.0,0.62
29,2025-07-24,108.63,22,6,108.53,105.99,110.09972,104.42027999999999,stop,XLC,2.0,0.87
43,2025-08-13,111.11,35,7,108.63,106.12,110.18117999999998,104.56882000000002,hit,XLC,2.0,0.9975
91,2025-10-21,116.65,84,6,119.41,112.8,123.49498,108.71502,stop,XLC,2.0,0.665
117,2025-11-26,114.46,113,3,117.16,109.97,121.60342,105.52658,neither,XLC,2.0,0.54
155,2026-01-23,116.96,152,2,118.29,113.47,121.26876000000001,110.49123999999999,stop,XLC,2.0,0.6125
180,2026-03-02,117.87,171,8,120.08,114.4,123.59024,110.88976000000001,stop,XLC,2.0,0.5725
202,2026-04-01,111.24,199,2,118.79,107.04,126.0515,99.77850000000001,stop,XLC,2.0,0.0525
265,2026-07-02,109.6,260,4,119.1,105.58,127.45535999999998,97.22464,stop,XLC,2.0,0.0375
283,2026-07-29,109.51,279,3,113.38,105.38,118.324,100.43599999999999,neither,XLC,2.0,0.25
17,2025-07-29,44.475,11,5,44.565,42.535,45.819539999999996,41.28046,stop,XLE,2.0,0.5925
36,2025-08-25,44.185,26,9,44.475,42.125,45.9273,40.6727,hit,XLE,2.0,0.45
53,2025-09-18,44.855,45,7,45.26,43.58,46.29824,42.54176,stop,XLE,2.0,0.5375
79,2025-10-24,44.035,69,9,45.995,42.61,48.086929999999995,40.51807,hit,XLE,2.0,0.1975
108,2025-12-05,45.92,101,6,46.01,44.305,47.063689999999994,43.251310000000004,stop,XLE,2.0,0.6275
127,2026-01-05,46.89,115,11,46.18,43.81,47.644659999999995,42.34534000000001,hit,XLE,2.0,0.81
134,2026-01-14,48.06,129,4,46.89,45.13,47.97768,44.042320000000004,hit,XLE,2.0,0.9225
207,2026-04-30,59.65,198,8,62.56,55.02,67.21972,50.36028,stop,XLE,2.0,0.4775
219,2026-05-18,60.58,213,5,59.65,55.7,62.0911,53.258900000000004,stop,XLE,2.0,0.9275
254,2026-07-09,54.82,249,4,61.29,52.81,66.53063999999999,47.56936,neither,XLE,2.0,0.12
29,2025-08-14,53.01,24,4,53.44,51.37,54.71926,50.09074,neither,XLF,2.0,0.35
81,2025-10-28,52.99,73,7,54.25,51.76,55.78882,50.22118,stop,XLF,2.0,0.24
103,2025-11-28,53.33,98,4,53.67,51.11,55.25208000000001,49.527919999999995,hit,XLF,2.0,0.47
190,2026-04-07,49.88,184,5,56.4,47.81,61.708619999999996,42.501380000000005,neither,XLF,2.0,0.0
233,2026-06-08,51.97,230,2,52.63,50.87,53.71768000000001,49.78231999999999,hit,XLF,2.0,0.355
51,2025-08-25,151.61,35,15,154.99,149.74,158.2345,146.49550000000002,stop,XLI,2.0,0.63
77,2025-10-01,153.8,57,19,153.42,149.8,155.65715999999998,147.56284000000002,hit,XLI,2.0,0.8775
92,2025-10-22,152.87,84,7,155.59,149.9,159.10642,146.38358,stop,XLI,2.0,0.5775
118,2025-11-28,153.69,113,4,155.79,147.83,160.70927999999998,142.91072000000003,hit,XLI,2.0,0.4925
137,2025-12-26,157.21,131,5,157.73,153.53,160.32559999999998,150.9344,hit,XLI,2.0,0.745
203,2026-04-02,163.77,200,2,178.9,156.61,192.67522,142.83478000000002,neither,XLI,2.0,0.01
241,2026-05-28,173.8,235,5,176.87,168.74,181.89434,163.71566,hit,XLI,2.0,0.5725
253,2026-06-15,178.68,250,2,176.16,169.66,180.177,165.643,hit,XLI,2.0,0.895
287,2026-08-04,186.4,283,3,185.56,176.66,191.0602,171.1598,neither,XLI,2.0,0.8075
41,2025-08-11,132.06,35,5,132.34,128.535,134.69149000000002,126.18351,hit,XLK,2.0,0.92
55,2025-08-29,131.225,49,5,134.155,129.455,137.0596,126.55040000000002,stop,XLK,2.0,0.63
91,2025-10-21,144.17,84,6,145.345,139.195,149.1457,135.3943,hit,XLK,2.0,0.885
119,2025-12-01,143.175,113,5,152.065,136.075,161.94682,126.19317999999998,stop,XLK,2.0,0.4275
135,2025-12-23,145.95,131,3,148.73,139.39,154.50212,133.61787999999999,stop,XLK,2.0,0.6925
158,2026-01-28,149.23,152,5,146.79,141.84,149.8491,138.7809,hit,XLK,2.0,0.9475
167,2026-02-10,142.55,164,2,149.23,135.63,157.63479999999998,127.2252,stop,XLK,2.0,0.39
203,2026-04-02,135.99,200,2,143.35,127.5,153.1453,117.7047,hit,XLK,2.0,0.2275
254,2026-06-16,186.44,250,3,198.21,176.63,211.54644000000002,163.29355999999999,stop,XLK,2.0,0.5225
287,2026-08-04,186.9,283,3,192.15,166.57,207.95844000000002,150.76155999999997,neither,XLK,2.0,0.5575
29,2025-07-24,81.36,22,6,82.22,80.07,83.5487,78.7413,stop,XLP,2.0,0.3725
39,2025-08-07,82.24,34,4,81.65,79.78,82.80566,78.62434,hit,XLP,2.0,0.7075
87,2025-10-15,79.23,80,6,83.22,77.46,86.77968,73.90032,stop,XLP,2.0,0.005
107,2025-11-12,77.32,103,3,79.74,75.6,82.29852,73.04147999999999,hit,XLP,2.0,0.105
146,2026-01-09,79.25,144,1,79.65,76.62,81.52254,74.74746,hit,XLP,2.0,0.3875
218,2026-04-24,83.23,211,6,90.01,81.06,95.5411,75.5289,neither,XLP,2.0,0.025
251,2026-06-11,85.27,244,6,86.09,81.83,88.72268000000001,79.19731999999999,hit,XLP,2.0,0.47
262,2026-06-29,84.37,257,4,85.82,82.18,88.06951999999998,79.93048000000002,hit,XLP,2.0,0.405
51,2025-08-25,42.13,46,4,42.85,40.94,44.03038,39.75962,stop,XLRE,2.0,0.3525
88,2025-10-16,41.77,84,3,42.54,40.68,43.689479999999996,39.53052,stop,XLRE,2.0,0.2325
107,2025-11-12,41.37,97,9,42.74,40.65,44.031620000000004,39.35838,stop,XLRE,2.0,0.1775
118,2025-11-28,41.67,113,4,41.7,40.37,42.52194000000001,39.54805999999999,stop,XLRE,2.0,0.59
150,2026-01-15,41.7,144,5,41.67,40.14,42.61554,39.19446,hit,XLRE,2.0,0.575
166,2026-02-09,42.25,162,3,42.21,40.81,43.0752,39.9448,hit,XLRE,2.0,0.6125
204,2026-04-06,41.76,199,4,43.94,40.01,46.368739999999995,37.58126,neither,XLRE,2.0,0.0775
237,2026-05-21,44.5,233,3,44.74,43.23,45.67318,42.29682,stop,XLRE,2.0,0.64
248,2026-06-08,44.03,243,4,44.71,43.27,45.59992,42.38008000000001,hit,XLRE,2.0,0.3875
262,2026-06-29,44.92,256,5,45.36,43.86,46.287,42.933,hit,XLRE,2.0,0.4675
20,2025-07-11,41.225,4,15,40.945,40.175,41.420860000000005,39.69913999999999,hit,XLU,2.0,0.9625
64,2025-09-12,42.75,60,3,43.66,41.31,45.11229999999999,39.85770000000001,hit,XLU,2.0,0.49
119,2025-12-01,44.255,113,5,46.45,44.01,47.95792000000001,42.50207999999999,stop,XLU,2.0,0.1675
150,2026-01-15,43.61,144,5,45.315,41.87,47.44401,39.74099,hit,XLU,2.0,0.205
204,2026-04-06,46.17,194,9,47.73,44.65,49.63343999999999,42.74656,stop,XLU,2.0,0.4275
223,2026-05-01,46.55,216,6,47.15,44.87,48.559039999999996,43.46096,stop,XLU,2.0,0.595
239,2026-05-26,45.33,233,5,46.85,43.87,48.69164000000001,42.02835999999999,stop,XLU,2.0,0.305
253,2026-06-15,44.74,243,9,45.35,43.1,46.740500000000004,41.7095,stop,XLU,2.0,0.5175
281,2026-07-27,45.68,264,16,46.2,44.77,47.083740000000006,43.88626,stop,XLU,2.0,0.46
20,2025-07-24,135.76,17,2,136.71,131.09,140.18316000000002,127.61684,stop,XLV,2.0,0.35
35,2025-08-14,133.96,30,4,136.48,129.01,141.09645999999998,124.39353999999999,hit,XLV,2.0,0.1975
68,2025-10-01,143.47,64,3,139.72,134.13,143.17462,130.67538,hit,XLV,2.0,0.9575
120,2025-12-15,156.1,116,3,158.77,149.96,164.21458,144.51542,neither,XLV,2.0,0.615
167,2026-02-24,157.87,150,16,159.66,153.82,163.26912,150.21088,stop,XLV,2.0,0.6375
194,2026-04-02,146.81,190,3,160.2,143.26,170.66891999999999,132.79108,stop,XLV,2.0,0.06
227,2026-05-20,147.13,212,14,149.67,142.84,153.89093999999997,138.61906000000002,hit,XLV,2.0,0.465
238,2026-06-05,153.01,235,2,150.88,146.4,153.64864,143.63136,hit,XLV,2.0,0.865
252,2026-06-26,160.34,247,4,154.57,149.4,157.76505999999998,146.20494000000002,hit,XLV,2.0,0.9975
274,2026-07-29,166.24,264,9,164.44,158.29,168.2407,154.4893,neither,XLV,2.0,0.8475
39,2025-08-07,111.695,35,3,113.275,108.045,116.50714,104.81286,hit,XLY,2.0,0.7025
91,2025-10-21,119.585,84,6,121.09,114.375,125.23987000000001,110.22513,stop,XLY,2.0,0.755
117,2025-11-26,117.5,113,3,121.09,110.58,127.58518000000001,104.08482,neither,XLY,2.0,0.415
146,2026-01-09,124.41,141,4,122.59,118.35,125.21032000000001,115.72967999999999,stop,XLY,2.0,0.8825
156,2026-01-26,122.32,152,3,124.52,119.12,127.85719999999999,115.78280000000001,stop,XLY,2.0,0.5175
207,2026-04-09,112.74,200,6,123.13,105.66,133.92646,94.86354,neither,XLY,2.0,0.015
239,2026-05-26,119.45,235,3,120.41,115.03,123.73483999999999,111.70516,stop,XLY,2.0,0.5575
254,2026-06-16,118.46,250,3,122.06,113.49,127.35626,108.19373999999999,stop,XLY,2.0,0.3425
265,2026-07-02,117.12,260,4,118.57,113.35,121.79596,110.12404,stop,XLY,2.0,0.5575
286,2026-08-03,118.21,279,6,118.09,108.76,123.85594,102.99406,neither,XLY,2.0,0.545
17,2025-07-29,112.88,10,6,115.43,107.77,120.16388,103.03611999999998,stop,XOM,2.0,0.2675
36,2025-08-25,111.74,26,9,112.88,105.83,117.23689999999999,101.4731,hit,XOM,2.0,0.375
52,2025-09-17,115.29,44,7,114.69,109.23,118.06428,105.85572,hit,XOM,2.0,0.6825
78,2025-10-23,115.98,73,4,117.22,110.64,121.28644,106.57356,hit,XOM,2.0,0.545
112,2025-12-11,119.54,101,10,119.78,114.51,123.03686,111.25314,hit,XOM,2.0,0.665
121,2025-12-24,119.22,115,5,119.54,114.68,122.54348,111.67652000000001,hit,XOM,2.0,0.6625
132,2026-01-12,124.03,129,2,125.36,118.49,129.60566,114.24434,hit,XOM,2.0,0.5925
166,2026-03-03,151.83,156,9,155.56,146.19,161.35066,140.39934,hit,XOM,2.0,0.6675
218,2026-05-15,157.92,213,4,171.47,144.57,188.0942,127.94579999999999,stop,XOM,2.0,0.2975
257,2026-07-14,145.09,247,9,162.55,136.06,178.92082000000002,119.68918,neither,XOM,2.0,0.1675
104,2025-12-01,26.53,98,5,37.22,19.49,48.17714,8.532859999999998,hit,AAOI,2.5,0.11
120,2025-12-23,40.64,116,3,36.32,27.14,41.99324,21.46676,hit,AAOI,2.5,0.885
191,2026-04-08,132.7,186,4,127.01,84.59,153.22556,58.37444000000001,hit,AAOI,2.5,0.8525
273,2026-08-05,128.56,268,4,223.1,76.52,313.68644,-14.06644,neither,AAOI,2.5,0.2475
53,2025-09-18,237.88,47,5,239.78,226.79,247.80782,218.76218,hit,AAPL,2.5,0.65
76,2025-10-21,262.77,69,6,258.06,245.27,265.96422,237.36578000000003,hit,AAPL,2.5,0.885
147,2026-02-03,269.48,137,9,286.19,246.7,310.59482,222.29518,stop,AAPL,2.5,0.4525
163,2026-02-26,272.95,155,7,278.12,255.78,291.92612,241.97388,stop,AAPL,2.5,0.62
197,2026-04-16,263.4,185,11,274.23,246.63,291.2868,229.57319999999999,hit,AAPL,2.5,0.495
251,2026-07-06,312.66,245,5,315.2,275.15,339.9509,250.39909999999998,hit,AAPL,2.5,0.645
86,2025-11-04,179.31,77,8,251.88,154.85,311.84454,94.88546,stop,ALAB,2.5,0.485
110,2025-12-09,167.08,98,11,191.56,139.29,223.86286,106.98713999999998,stop,ALAB,2.5,0.5975
125,2025-12-31,166.36,116,8,175.74,140.24,197.679,118.30100000000002,stop,ALAB,2.5,0.6875
152,2026-02-10,182.86,149,2,183.75,142.82,209.04474,117.52525999999999,stop,ALAB,2.5,0.7275
192,2026-04-09,129.46,185,6,187.67,100.27,241.6832,46.2568,hit,ALAB,2.5,0.1675
273,2026-08-05,318.43,268,4,483.02,249.74,627.18704,105.57296000000002,neither,ALAB,2.5,0.285
29,2025-08-14,188.24,23,5,199.29,178.14,212.3607,165.06929999999997,stop,AMAT,2.5,0.125
49,2025-09-12,167.8,42,6,190.03,156.25,210.90604,135.37396,hit,AMAT,2.5,0.0075
127,2026-01-05,284.32,116,10,275.15,248.27,291.76183999999995,231.65816000000004,hit,AMAT,2.5,0.8825
154,2026-02-12,328.39,148,5,341.34,297.6,368.37131999999997,270.56868000000003,hit,AMAT,2.5,0.745
182,2026-03-25,369.34,169,12,394.95,324.74,438.33977999999996,281.35022000000004,stop,AMAT,2.5,0.7275
192,2026-04-09,397.81,185,6,373.99,323.12,405.42766,291.68234,hit,AMAT,2.5,0.9425
273,2026-08-05,534.24,268,4,723.0,436.45,900.0879,259.36209999999994,neither,AMAT,2.5,0.1775
64,2025-10-03,164.67,44,19,184.42,151.14,204.98703999999998,130.57296,hit,AMD,2.5,0.4875
127,2026-01-05,221.08,116,10,264.33,198.11,305.25395999999995,157.18604000000005,stop,AMD,2.5,0.4
183,2026-03-26,203.77,166,16,259.68,190.95,302.15514,148.47485999999998,hit,AMD,2.5,0.2
239,2026-06-16,507.29,235,3,542.52,452.4,598.21416,396.70583999999997,stop,AMD,2.5,0.6925
29,2025-08-14,230.98,21,7,234.11,211.65,247.99028,197.76972,stop,AMZN,2.5,0.5525
81,2025-10-28,229.25,74,6,238.24,213.04,253.8136,197.4664,hit,AMZN,2.5,0.31
105,2025-12-02,234.42,98,6,254.0,217.14,276.77948000000004,194.36051999999998,stop,AMZN,2.5,0.26
125,2025-12-31,230.82,116,8,234.42,221.27,242.5467,213.1433,hit,AMZN,2.5,0.5625
143,2026-01-28,243.01,137,5,247.38,231.0,257.50284,220.87716,stop,AMZN,2.5,0.54
168,2026-03-05,218.94,155,12,244.68,198.79,273.04002,170.42997999999997,hit,AMZN,2.5,0.1025
191,2026-04-08,221.25,184,6,218.94,199.34,231.0528,187.2272,hit,AMZN,2.5,0.6625
255,2026-07-10,245.34,245,9,274.99,227.01,304.64164,197.35835999999998,stop,AMZN,2.5,0.18
271,2026-08-03,284.02,268,2,254.96,226.65,272.45558,209.15442000000002,hit,AMZN,2.5,0.985
81,2025-10-28,156.77,71,9,158.23,138.79,170.24392,126.77608,stop,ANET,2.5,0.915
112,2025-12-11,134.39,99,12,162.03,117.43,189.5928,89.86720000000001,neither,ANET,2.5,0.25
140,2026-01-23,136.34,131,8,137.19,122.89,146.0274,114.0526,hit,ANET,2.5,0.735
191,2026-04-08,145.07,185,5,150.15,116.13,171.17436,95.10564,hit,ANET,2.5,0.5275
225,2026-05-27,154.31,214,10,177.73,136.43,203.25339999999997,110.90660000000003,hit,ANET,2.5,0.355
243,2026-06-23,162.2,235,7,175.33,151.76,189.89626000000004,137.19374,hit,ANET,2.5,0.46
272,2026-08-04,190.51,268,3,186.96,157.97,204.87582,140.05418,hit,ANET,2.5,0.795
81,2025-10-28,626.82,76,4,718.54,552.64,821.0662,450.11379999999997,stop,APP,2.5,0.7275
105,2025-12-02,653.0,99,5,651.32,520.26,732.3150800000001,439.26491999999996,hit,APP,2.5,0.88
168,2026-03-05,508.56,154,13,733.6,366.91,960.21442,140.29558000000003,stop,APP,2.5,0.085
197,2026-04-16,466.09,185,11,517.23,372.08,606.9327000000001,282.3773,hit,APP,2.5,0.475
250,2026-07-02,527.06,245,4,613.7,445.93,717.3818600000001,342.24814,stop,APP,2.5,0.4125
48,2025-09-11,154.7,33,14,164.37,131.16,184.89378000000002,110.63622,stop,ARM,2.5,0.3925
65,2025-10-06,156.22,59,5,154.7,139.62,164.01943999999997,130.30056000000002,hit,ARM,2.5,0.64
140,2026-01-23,116.07,134,5,178.62,104.99,224.12334,59.486659999999986,stop,ARM,2.5,0.0025
151,2026-02-09,124.61,147,3,119.2,104.55,128.2537,95.49629999999999,hit,ARM,2.5,0.65
179,2026-03-20,132.35,169,9,131.74,114.38,142.46848000000003,103.65151999999999,hit,ARM,2.5,0.54
212,2026-05-07,213.31,205,6,234.81,198.65,257.15688,176.30312,hit,ARM,2.5,0.4125
239,2026-06-16,396.34,235,3,411.83,307.43,476.3492,242.91080000000002,stop,ARM,2.5,0.7125
28,2025-08-13,755.57,22,5,823.02,689.63,905.45502,607.19498,hit,ASML,2.5,0.0675
45,2025-09-08,796.25,41,3,770.0,725.85,797.2846999999999,698.5653,hit,ASML,2.5,0.915
73,2025-10-16,1019.59,69,3,1043.3,936.19,1109.49398,869.9960200000002,hit,ASML,2.5,0.6725
104,2025-12-01,1087.99,99,4,1075.45,966.57,1142.73784,899.2821600000001,hit,ASML,2.5,0.85
127,2026-01-05,1228.19,116,10,1140.92,1015.43,1218.4728200000002,937.8771799999998,hit,ASML,2.5,0.9875
192,2026-04-09,1448.64,185,6,1526.51,1253.96,1694.9459,1085.5241,hit,ASML,2.5,0.615
55,2025-09-22,48.85,46,8,60.06,36.91,74.36670000000001,22.603299999999994,hit,ASTS,2.5,0.265
108,2025-12-05,73.92,98,9,95.69,50.7,123.49382,22.896180000000005,hit,ASTS,2.5,0.365
120,2025-12-23,85.67,116,3,84.75,61.86,98.89602,47.71398,hit,ASTS,2.5,0.72
168,2026-03-05,93.86,164,3,122.09,79.19,148.6022,52.67779999999999,stop,ASTS,2.5,0.35
192,2026-04-09,91.61,185,6,104.89,73.82,124.09126,54.61873999999999,stop,ASTS,2.5,0.5575
215,2026-05-12,72.96,210,4,98.97,63.87,120.6618,42.1782,hit,ASTS,2.5,0.2625
273,2026-08-05,68.38,268,4,133.09,53.03,182.56708,3.5529200000000003,neither,ASTS,2.5,0.0625
45,2025-09-08,345.65,34,10,312.83,289.6,327.18613999999997,275.24386000000004,hit,AVGO,2.5,1.0
81,2025-10-28,372.97,69,11,369.57,324.63,397.34292,296.85708,hit,AVGO,2.5,0.85
102,2025-11-26,397.57,93,8,385.98,339.98,414.408,311.552,hit,AVGO,2.5,0.93
191,2026-04-08,350.63,185,5,412.97,293.41,486.85808000000003,219.52192000000002,hit,AVGO,2.5,0.1475
273,2026-08-05,418.28,250,22,481.57,360.45,556.42216,285.59784,neither,AVGO,2.5,0.2225
28,2025-08-13,47.24,24,3,48.45,44.92,50.63154,42.73846,hit,BAC,2.5,0.235
73,2025-10-16,50.44,69,3,52.42,48.65,54.749860000000005,46.320139999999995,hit,BAC,2.5,0.4225
107,2025-12-04,54.16,98,8,54.11,51.0,56.03198,49.07802,hit,BAC,2.5,0.775
148,2026-02-04,55.38,140,7,57.25,51.72,60.66754,48.302459999999996,stop,BAC,2.5,0.51
190,2026-04-07,50.28,174,15,56.53,46.72,62.592580000000005,40.657419999999995,neither,BAC,2.5,0.04
232,2026-06-05,53.83,218,13,54.32,49.77,57.1319,46.9581,hit,BAC,2.5,0.615
63,2025-10-02,88.0,58,4,86.27,68.69,97.13444,57.825559999999996,hit,BE,2.5,0.9825
128,2026-01-06,103.05,116,11,142.37,76.97,182.7872,36.5528,neither,BE,2.5,0.6775
193,2026-04-10,166.7,185,7,174.77,119.51,208.92068,85.35932,hit,BE,2.5,0.865
242,2026-06-22,345.85,235,6,307.88,234.23,353.3957,188.71429999999998,stop,BE,2.5,0.9625
50,2025-09-15,19.7,47,2,28.29,15.47,36.212759999999996,7.547240000000001,stop,BKSY,2.5,0.0325
103,2025-11-28,17.72,95,7,31.63,13.14,43.05682,1.7131800000000013,neither,BKSY,2.5,0.0225
171,2026-03-10,24.0,164,6,28.3,18.85,34.140100000000004,13.009900000000002,hit,BKSY,2.5,0.4275
212,2026-05-07,32.24,205,6,40.66,31.22,46.493919999999996,25.38608,stop,BKSY,2.5,0.175
275,2026-08-07,29.16,268,6,51.63,20.61,70.80036000000001,1.4396399999999971,neither,BKSY,2.5,0.0675
10,2025-07-18,1103.59,7,2,1111.46,1046.16,1151.8154,1005.8046000000002,hit,BLK,2.5,0.5575
59,2025-09-26,1156.45,44,14,1160.16,1099.15,1197.86418,1061.4458200000001,hit,BLK,2.5,0.675
107,2025-12-04,1075.58,98,8,1202.59,992.52,1332.4132599999998,862.6967400000001,neither,BLK,2.5,0.01
192,2026-04-09,1001.62,173,18,1163.17,922.9,1311.65686,774.4131399999999,neither,BLK,2.5,0.0
241,2026-06-18,1050.09,230,10,1104.03,990.87,1173.96288,920.93712,stop,BLK,2.5,0.205
255,2026-07-10,1036.11,247,7,1057.38,950.17,1123.6357800000003,883.9142199999999,hit,BLK,2.5,0.3975
55,2025-09-22,373.37,47,7,371.03,338.53,391.11499999999995,318.445,stop,CDNS,2.5,0.8175
81,2025-10-28,341.3,72,8,373.37,324.1,403.81886,293.65114000000005,stop,CDNS,2.5,0.2775
107,2025-12-04,337.3,99,7,351.4,300.58,382.80676,269.17323999999996,stop,CDNS,2.5,0.315
132,2026-01-12,325.51,127,4,338.06,301.22,360.82712,278.45288000000005,stop,CDNS,2.5,0.375
153,2026-02-11,299.65,147,5,327.31,268.5,363.65458,232.15542,stop,CDNS,2.5,0.11
197,2026-04-16,306.96,193,3,305.43,265.66,330.00786,241.08214000000004,hit,CDNS,2.5,0.47
224,2026-05-26,381.75,220,3,364.2,338.12,380.31744,322.00256,hit,CDNS,2.5,0.9
46,2025-09-09,99.22,33,12,116.56,86.55,135.10618,68.00381999999999,hit,COHR,2.5,0.405
104,2025-12-01,163.5,98,5,166.72,135.61,185.94598,116.38402000000002,hit,COHR,2.5,0.825
192,2026-04-09,284.17,185,6,298.91,219.65,347.89268000000004,170.66732,hit,COHR,2.5,0.8225
273,2026-08-05,328.22,268,4,426.89,222.05,553.4811199999999,95.45888000000002,neither,COHR,2.5,0.3175
54,2025-09-19,342.46,22,31,419.78,297.99,495.04621999999995,222.72378000000003,stop,COIN,2.5,0.0475
63,2025-10-02,372.07,58,4,343.13,306.69,365.64992,284.17008,hit,COIN,2.5,0.955
135,2026-01-15,239.28,125,9,387.27,226.14,486.84834,126.56165999999999,stop,COIN,2.5,0.0
163,2026-02-26,181.06,154,8,255.86,141.09,326.78786,70.16214,neither,COIN,2.5,0.0
197,2026-04-16,199.825,185,11,210.23,160.79,240.78392,130.23608,stop,COIN,2.5,0.2925
215,2026-05-12,207.64,206,8,211.63,181.73,230.1082,163.25179999999997,stop,COIN,2.5,0.4425
259,2026-07-16,160.49,245,13,216.6,142.52,262.38144,96.73856000000002,stop,COIN,2.5,0.015
47,2025-09-10,956.29,41,5,994.57,938.82,1029.0235,904.3665000000001,stop,COST,2.5,0.1675
72,2025-10-15,954.99,65,6,979.25,910.94,1021.4655799999999,868.7244200000001,stop,COST,2.5,0.2625
129,2026-01-07,882.58,119,9,954.99,850.0,1019.87382,785.11618,hit,COST,2.5,0.01
150,2026-02-06,1001.16,145,4,983.25,940.25,1009.824,913.676,hit,COST,2.5,0.795
189,2026-04-06,1018.55,180,8,1018.48,965.73,1051.0795,933.1305,hit,COST,2.5,0.5925
217,2026-05-14,1041.25,195,21,1032.03,974.8,1067.39814,939.4318599999999,hit,COST,2.5,0.6975
268,2026-07-29,974.03,254,13,1094.32,912.97,1206.3943,800.8957,neither,COST,2.5,0.0175
55,2025-09-22,137.64,45,9,235.08,112.46,310.85916000000003,36.68083999999999,stop,CRCL,2.5,0.0
107,2025-12-04,87.46,98,8,150.48,66.93,202.11389999999997,15.296100000000017,stop,CRCL,2.5,0.0025
158,2026-02-19,61.92,149,8,88.88,50.23,112.7657,26.344299999999997,hit,CRCL,2.5,0.0025
198,2026-04-17,105.91,192,5,132.84,85.1,162.34332,55.59667999999999,stop,CRCL,2.5,0.185
39,2025-08-28,131.82,33,5,125.38,105.99,137.36302,94.00698,hit,CRDO,2.5,0.965
82,2025-10-29,171.52,71,10,172.31,129.75,198.61208,103.44792,stop,CRDO,2.5,0.8875
104,2025-12-01,171.13,99,4,187.62,133.49,221.07234,100.03766000000002,stop,CRDO,2.5,0.725
134,2026-01-14,156.84,128,5,189.19,132.95,223.94632000000001,98.19367999999999,stop,CRDO,2.5,0.445
153,2026-02-11,128.4,148,4,161.38,96.95,201.19773999999998,57.13226000000001,stop,CRDO,2.5,0.2725
192,2026-04-09,107.93,185,6,134.72,87.81,163.71038,58.81962,hit,CRDO,2.5,0.2675
224,2026-05-26,221.64,219,4,210.22,156.27,243.56109999999998,122.92890000000003,hit,CRDO,2.5,0.805
273,2026-08-05,224.63,268,4,302.52,177.45,379.81325999999996,100.15674,neither,CRDO,2.5,0.285
36,2025-08-25,247.87,27,8,270.25,231.66,294.09862,207.81137999999999,neither,CRM,2.5,0.0425
77,2025-10-22,256.64,62,14,256.45,235.69,269.27968,222.86032,stop,CRM,2.5,0.49
108,2025-12-05,260.57,98,9,263.41,225.37,286.91872,201.86128,stop,CRM,2.5,0.3225
169,2026-03-06,202.11,160,8,266.23,178.16,320.65726,123.73273999999998,stop,CRM,2.5,0.0
200,2026-04-21,187.11,193,6,202.11,164.96,225.0687,142.00130000000001,stop,CRM,2.5,0.0775
228,2026-06-01,209.6,216,11,189.8,165.84,204.60728,151.03272,hit,CRM,2.5,0.9725
253,2026-07-08,166.58,242,10,209.6,150.12,246.35863999999998,113.36136000000002,neither,CRM,2.5,0.0075
156,2026-02-17,414.285,149,6,557.53,377.16,668.99866,265.6913400000001,stop,CRWD,2.5,0.0
168,2026-03-05,426.16,161,6,429.64,350.25,478.70302,301.18698,stop,CRWD,2.5,0.3175
191,2026-04-08,426.51,184,6,442.03,369.58,486.80409999999995,324.8059,stop,CRWD,2.5,0.325
215,2026-05-12,136.545,195,19,426.51,99.6225,628.526475,-102.39397499999998,neither,CRWD,2.5,0.0
248,2026-06-30,190.785,234,13,195.5425,161.2325,216.74608,140.02891999999997,hit,CRWD,2.5,0.5425
273,2026-08-05,209.86,268,4,210.73,179.38,230.1043,160.0057,neither,CRWD,2.5,0.6475
48,2025-09-11,112.69,43,4,148.75,87.48,186.61486,49.615140000000004,stop,CRWV,2.5,0.0825
109,2025-12-08,86.24,98,10,143.08,69.21,188.73166000000003,23.55833999999998,stop,CRWV,2.5,0.035
120,2025-12-23,80.26,116,3,90.66,64.55,106.79598,48.414019999999994,hit,CRWV,2.5,0.24
159,2026-02-20,89.25,149,9,108.86,74.65,130.00178,53.50822000000001,stop,CRWV,2.5,0.2475
191,2026-04-08,88.9,185,5,99.3,69.15,117.9327,50.517300000000006,hit,CRWV,2.5,0.35
229,2026-06-02,119.27,220,8,137.98,99.81,161.56905999999998,76.22094000000001,stop,CRWV,2.5,0.3675
242,2026-06-22,111.29,235,6,124.82,95.61,142.87178,77.55822,stop,CRWV,2.5,0.3575
272,2026-08-04,91.9,268,3,117.95,60.82,153.25634,25.51366,neither,CRWV,2.5,0.1875
59,2025-09-26,160.16,44,14,161.83,153.66,166.87906,148.61094,stop,CVX,2.5,0.6825
78,2025-10-23,156.56,69,8,160.72,148.9,168.02476,141.59524000000002,stop,CVX,2.5,0.4325
125,2025-12-31,152.41,115,9,157.72,146.75,164.49946,139.97054,hit,CVX,2.5,0.2475
134,2026-01-14,167.24,129,4,163.85,155.2,169.1957,149.8543,hit,CVX,2.5,0.925
220,2026-05-19,197.25,213,6,211.15,181.62,229.39954,163.37046,stop,CVX,2.5,0.285
